sample_id,label,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight,data_origin,category,effective_distill_weight,soft_target_p1,soft_target_p0,beta
ViSmish_00033,1,1,0.9996105,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9961285719999999,0.0038714280000000656,0.19999999999999996
ViSmish_00034,0,0,0.9994497,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0045853992,0.9954146008,0.19999999999999996
ViSmish_00035,0,0,0.9994326,True,1.0,external_curated,P2P hard negative,1.0,0.004654505399999999,0.9953454946,0.19999999999999996
ViSmish_00038,0,0,0.9993824,True,1.0,real,Viễn thông,1.0,0.004851104999999999,0.995148895,0.19999999999999996
ViSmish_00039,0,0,0.99946755,True,1.0,synthetic,Ngân hàng thật,1.0,0.004512290999999999,0.995487709,0.19999999999999996
ViSmish_00040,1,1,0.9996234,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9961921,0.003807899999999975,0.19999999999999996
ViSmish_00041,1,1,0.9995914,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99603646,0.003963539999999988,0.19999999999999996
ViSmish_00043,0,0,0.9970733,True,1.0,external_curated,P2P hard negative,1.0,0.010278810599999999,0.9897211894,0.19999999999999996
ViSmish_00047,1,1,0.9995683,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.995928108,0.004071892000000021,0.19999999999999996
ViSmish_00048,0,0,0.99929297,True,1.0,external_curated,P2P hard negative,1.0,0.005181927999999999,0.994818072,0.19999999999999996
ViSmish_00049,1,1,0.9994863,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.995566452,0.004433547999999954,0.19999999999999996
ViSmish_00050,0,0,0.999432,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.004656790199999999,0.9953432098,0.19999999999999996
ViSmish_00051,1,1,0.9996056,True,1.0,real,Cờ bạc / Betting,1.0,0.9961047599999999,0.0038952400000000775,0.19999999999999996
ViSmish_00052,0,0,0.99947363,True,1.0,real,Khác,1.0,0.004486639399999999,0.9955133606,0.19999999999999996
ViSmish_00053,1,1,0.99950945,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.9956651400000001,0.00433485999999994,0.19999999999999996
ViSmish_00054,0,0,0.99942386,True,1.0,real,Dịch vụ công thật,1.0,0.004689428599999999,0.9953105714,0.19999999999999996
ViSmish_00055,1,1,0.99940896,True,1.0,synthetic_hard_positive,Khác,1.0,0.9952516920000001,0.004748307999999923,0.19999999999999996
ViSmish_00058,1,1,0.9996282,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99621562,0.0037843800000000316,0.19999999999999996
ViSmish_00059,0,0,0.9992812,True,1.0,external_curated,P2P hard negative,1.0,0.0052237171999999985,0.9947762828,0.19999999999999996
ViSmish_00060,0,0,0.99948174,True,1.0,synthetic,Thương mại điện tử,1.0,0.004452918799999999,0.9955470812,0.19999999999999996
ViSmish_00061,0,0,0.9994796,True,1.0,synthetic,Vận chuyển,1.0,0.004461993999999999,0.995538006,0.19999999999999996
ViSmish_00064,0,0,0.99946696,True,1.0,synthetic,Thương mại điện tử,1.0,0.004514469599999999,0.9954855304,0.19999999999999996
ViSmish_00065,1,1,0.99961615,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99615608,0.0038439200000000007,0.19999999999999996
ViSmish_00066,1,1,0.9994783,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99553243,0.004467569999999976,0.19999999999999996
ViSmish_00068,0,0,0.999185,True,1.0,real,Khác,1.0,0.005553145999999998,0.994446854,0.19999999999999996
ViSmish_00069,1,1,0.99950445,True,1.0,synthetic_hard_positive,Khác,1.0,0.995643974,0.004356025999999957,0.19999999999999996
ViSmish_00074,0,0,0.9994784,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.004467076399999999,0.9955329236,0.19999999999999996
ViSmish_00076,0,0,0.99946624,True,1.0,external_curated,P2P hard negative,1.0,0.004517479599999999,0.9954825204,0.19999999999999996
ViSmish_00077,1,1,0.99958926,True,1.0,synthetic_hard_positive,Tuyển dụng giả,1.0,0.9960261100000001,0.003973889999999924,0.19999999999999996
ViSmish_00079,0,0,0.9994325,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004654745799999999,0.9953452542,0.19999999999999996
ViSmish_00080,1,1,0.9996227,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99618838,0.0038116200000000156,0.19999999999999996
ViSmish_00081,1,1,0.99962354,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996192468,0.003807531999999947,0.19999999999999996
ViSmish_00082,0,0,0.9994816,True,1.0,synthetic,Vận chuyển,1.0,0.004453670599999999,0.9955463294,0.19999999999999996
ViSmish_00083,0,0,0.999474,True,1.0,synthetic,Thương mại điện tử,1.0,0.004485499999999999,0.9955145,0.19999999999999996
ViSmish_00084,0,0,0.9994931,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0044047639999999985,0.995595236,0.19999999999999996
ViSmish_00085,1,1,0.99948126,True,1.0,synthetic_hard_positive,Dịch vụ công giả,1.0,0.99554508,0.004454920000000029,0.19999999999999996
ViSmish_00087,1,1,0.99960977,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99612468,0.0038753200000000154,0.19999999999999996
ViSmish_00088,1,1,0.9996315,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99623244,0.003767560000000003,0.19999999999999996
ViSmish_00089,1,1,0.99961925,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99617172,0.0038282800000000172,0.19999999999999996
ViSmish_00090,0,0,0.99948645,True,1.0,synthetic,Dịch vụ y tế,1.0,0.004433028399999999,0.9955669716,0.19999999999999996
ViSmish_00091,1,1,0.9995882,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99602151,0.003978489999999946,0.19999999999999996
ViSmish_00092,0,0,0.9994797,True,1.0,synthetic,Dịch vụ y tế,1.0,0.004461344799999999,0.9955386552,0.19999999999999996
ViSmish_00093,0,0,0.9994816,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.004453404599999999,0.9955465954,0.19999999999999996
ViSmish_00094,1,1,0.9994861,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.995565426,0.0044345740000000244,0.19999999999999996
ViSmish_00096,1,1,0.9995789,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99597727,0.004022729999999974,0.19999999999999996
ViSmish_00097,0,0,0.9991443,True,1.0,external_curated,P2P hard negative,1.0,0.005686523999999998,0.994313476,0.19999999999999996
ViSmish_00098,1,1,0.9996208,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99617939,0.003820610000000002,0.19999999999999996
ViSmish_00099,1,1,0.9995988,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.996071888,0.003928111999999984,0.19999999999999996
ViSmish_00100,1,1,0.99962676,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99620896,0.0037910399999999678,0.19999999999999996
ViSmish_00101,0,0,0.99944764,True,1.0,synthetic,Ngân hàng thật,1.0,0.004593881599999999,0.9954061184,0.19999999999999996
ViSmish_00102,0,0,0.9989231,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.006357739999999999,0.99364226,0.19999999999999996
ViSmish_00103,1,1,0.99958855,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996023106,0.003976894000000009,0.19999999999999996
ViSmish_00105,1,1,0.99959034,True,1.0,synthetic_hard_positive,Tuyển dụng giả,1.0,0.996031332,0.003968667999999953,0.19999999999999996
ViSmish_00106,0,0,0.9994628,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0045320249999999986,0.995467975,0.19999999999999996
ViSmish_00107,0,0,0.99935097,True,1.0,synthetic,Ngân hàng thật,1.0,0.004970348199999999,0.9950296518,0.19999999999999996
ViSmish_00108,0,0,0.99941814,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.004711948799999999,0.9952880512,0.19999999999999996
ViSmish_00109,1,1,0.9996138,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99614466,0.003855339999999985,0.19999999999999996
ViSmish_00111,1,1,0.9995578,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.995880068,0.004119932000000048,0.19999999999999996
ViSmish_00112,0,0,0.99947923,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004463701599999999,0.9955362984,0.19999999999999996
ViSmish_00113,0,0,0.999345,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004992491399999999,0.9950075086,0.19999999999999996
ViSmish_00114,0,0,0.9994216,True,1.0,external_curated,P2P hard negative,1.0,0.004698388199999999,0.9953016118,0.19999999999999996
ViSmish_00115,0,0,0.9994742,True,1.0,real,Ngân hàng thật,1.0,0.004484395599999999,0.9955156044,0.19999999999999996
ViSmish_00117,1,1,0.9995919,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.996038592,0.003961408,0.19999999999999996
ViSmish_00120,0,0,0.9994166,True,1.0,synthetic,Ngân hàng thật,1.0,0.004718204599999999,0.9952817954,0.19999999999999996
ViSmish_00121,1,1,0.999629,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99622028,0.003779720000000042,0.19999999999999996
ViSmish_00122,0,0,0.99892956,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0063394559999999985,0.993660544,0.19999999999999996
ViSmish_00123,1,1,0.9996057,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9961049319999999,0.003895068000000057,0.19999999999999996
ViSmish_00125,1,1,0.9995728,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99594932,0.004050679999999973,0.19999999999999996
ViSmish_00126,1,1,0.9996289,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99621929,0.0037807100000000204,0.19999999999999996
ViSmish_00127,0,0,0.99947625,True,1.0,real,Viễn thông,1.0,0.004475986199999999,0.9955240138,0.19999999999999996
ViSmish_00129,0,0,0.99947864,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.004466108599999999,0.9955338914,0.19999999999999996
ViSmish_00130,0,0,0.9994941,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004400515599999998,0.9955994844,0.19999999999999996
ViSmish_00131,0,0,0.9994758,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0044778831999999985,0.9955221168,0.19999999999999996
ViSmish_00132,1,1,0.9995932,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9960453,0.003954699999999978,0.19999999999999996
ViSmish_00133,0,0,0.99947006,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.004501914599999999,0.9954980854,0.19999999999999996
ViSmish_00136,0,0,0.9994154,True,1.0,real,Viễn thông,1.0,0.004722947199999999,0.9952770528,0.19999999999999996
ViSmish_00138,0,0,0.99946445,True,1.0,synthetic,Thương mại điện tử,1.0,0.004524935999999999,0.995475064,0.19999999999999996
ViSmish_00140,1,1,0.9995888,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9960239,0.003976100000000038,0.19999999999999996
ViSmish_00142,1,1,0.9994754,True,1.0,synthetic_hard_positive,Giả mạo ngân hàng,1.0,0.99552071,0.004479290000000025,0.19999999999999996
ViSmish_00143,0,0,0.9994247,True,1.0,real,Viễn thông,1.0,0.004685963999999999,0.995314036,0.19999999999999996
ViSmish_00144,1,1,0.9994772,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99552794,0.00447206,0.19999999999999996
ViSmish_00145,0,0,0.9993678,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.004906958799999999,0.9950930412,0.19999999999999996
ViSmish_00146,0,0,0.99944144,True,1.0,synthetic,Ngân hàng thật,1.0,0.004618823599999999,0.9953811764,0.19999999999999996
ViSmish_00147,0,0,0.99930334,True,1.0,real,Khác,1.0,0.005144745199999998,0.9948552548,0.19999999999999996
ViSmish_00149,1,1,0.9995989,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9960722399999999,0.003927760000000058,0.19999999999999996
ViSmish_00151,1,1,0.9478188,True,1.0,real,Khác,1.0,0.96199108,0.03800892,0.19999999999999996
ViSmish_00152,0,0,0.9993649,True,1.0,real,Viễn thông,1.0,0.0049176607999999985,0.9950823392,0.19999999999999996
ViSmish_00154,1,1,0.9995303,True,1.0,real,Nội dung nhạy cảm,1.0,0.9957562600000001,0.00424373999999994,0.19999999999999996
ViSmish_00155,0,0,0.999481,True,1.0,real,Viễn thông,1.0,0.004455810399999999,0.9955441896,0.19999999999999996
ViSmish_00156,0,0,0.9994338,True,1.0,real,Viễn thông,1.0,0.004649456999999999,0.995350543,0.19999999999999996
ViSmish_00157,0,0,0.99949527,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004395646999999999,0.995604353,0.19999999999999996
ViSmish_00159,0,0,0.99935776,True,1.0,synthetic,Ngân hàng thật,1.0,0.004944994599999999,0.9950550054,0.19999999999999996
ViSmish_00160,1,1,0.9989813,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99381113,0.006188870000000013,0.19999999999999996
ViSmish_00161,0,0,0.9994721,True,1.0,real,Khác,1.0,0.004493177999999999,0.995506822,0.19999999999999996
ViSmish_00164,1,1,0.99962974,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99622351,0.0037764900000000212,0.19999999999999996
ViSmish_00166,1,1,0.9996026,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99609042,0.003909579999999968,0.19999999999999996
ViSmish_00167,0,0,0.9993962,True,1.0,external_curated,P2P hard negative,1.0,0.004797931799999999,0.9952020682,0.19999999999999996
ViSmish_00168,0,0,0.9994407,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0046215758,0.9953784242,0.19999999999999996
ViSmish_00169,1,1,0.99955314,True,1.0,synthetic_hard_positive,Khác,1.0,0.9958587999999999,0.004141200000000067,0.19999999999999996
ViSmish_00170,1,1,0.9996325,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99623712,0.003762880000000024,0.19999999999999996
ViSmish_00171,1,1,0.9996153,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99615221,0.0038477900000000176,0.19999999999999996
ViSmish_00172,1,1,0.9995245,True,1.0,synthetic_hard_positive,Tuyển dụng giả,1.0,0.99573098,0.004269019999999957,0.19999999999999996
ViSmish_00173,0,0,0.999416,True,1.0,synthetic,Ngân hàng thật,1.0,0.004720603599999999,0.9952793964,0.19999999999999996
ViSmish_00175,0,0,0.9979721,True,1.0,real,Dịch vụ công thật,1.0,0.008626725999999998,0.991373274,0.19999999999999996
ViSmish_00176,0,0,0.99948835,True,1.0,synthetic,Ngân hàng thật,1.0,0.0044246445999999995,0.9955753554,0.19999999999999996
ViSmish_00178,1,1,0.9995764,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99596564,0.004034360000000015,0.19999999999999996
ViSmish_00181,1,1,0.99960274,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9960909,0.003909099999999999,0.19999999999999996
ViSmish_00183,0,0,0.9994722,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004492677999999999,0.995507322,0.19999999999999996
ViSmish_00184,1,1,0.99958235,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99599364,0.004006359999999987,0.19999999999999996
ViSmish_00186,1,1,0.99961686,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99615968,0.003840320000000008,0.19999999999999996
ViSmish_00187,1,1,0.9994142,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9952725,0.004727499999999996,0.19999999999999996
ViSmish_00188,0,0,0.9994709,True,1.0,real,Viễn thông,1.0,0.004498085399999999,0.9955019146,0.19999999999999996
ViSmish_00189,1,1,0.9996151,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.996150768,0.0038492319999999802,0.19999999999999996
ViSmish_00191,1,1,0.9996107,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.996129394,0.0038706059999999987,0.19999999999999996
ViSmish_00192,0,0,0.99933904,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.005014434399999999,0.9949855656,0.19999999999999996
ViSmish_00193,0,0,0.9993357,True,1.0,synthetic,Ngân hàng thật,1.0,0.005026979399999999,0.9949730206,0.19999999999999996
ViSmish_00194,1,1,0.99963117,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99623102,0.003768980000000033,0.19999999999999996
ViSmish_00198,1,1,0.99962485,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9961990000000001,0.0038009999999999433,0.19999999999999996
ViSmish_00199,0,0,0.99707913,True,1.0,external_curated,P2P hard negative,1.0,0.010269063999999998,0.989730936,0.19999999999999996
ViSmish_00200,1,1,0.9996117,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.996134234,0.0038657659999999927,0.19999999999999996
ViSmish_00201,1,1,0.9996233,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.9961915800000001,0.0038084199999999235,0.19999999999999996
ViSmish_00202,1,1,0.99961793,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996164846,0.0038351540000000073,0.19999999999999996
ViSmish_00206,1,1,0.9995933,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9960455539999999,0.003954446000000056,0.19999999999999996
ViSmish_00208,1,1,0.9996234,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996192026,0.0038079739999999918,0.19999999999999996
ViSmish_00209,0,0,0.99948704,True,1.0,real,Viễn thông,1.0,0.004430621999999999,0.995569378,0.19999999999999996
ViSmish_00211,1,1,0.9996263,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99620634,0.003793660000000032,0.19999999999999996
ViSmish_00212,0,0,0.9994549,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.004564024799999999,0.9954359752,0.19999999999999996
ViSmish_00214,1,1,0.9996137,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.996143746,0.0038562540000000034,0.19999999999999996
ViSmish_00215,1,1,0.9996166,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99615886,0.0038411400000000206,0.19999999999999996
ViSmish_00216,0,0,0.9994947,True,1.0,synthetic,Vận chuyển,1.0,0.004397844799999999,0.9956021552,0.19999999999999996
ViSmish_00218,1,1,0.99957496,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99595904,0.004040959999999982,0.19999999999999996
ViSmish_00219,1,1,0.9996302,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.996226108,0.003773892000000001,0.19999999999999996
ViSmish_00220,0,0,0.9994487,True,1.0,external_curated,P2P hard negative,1.0,0.004589466399999999,0.9954105336,0.19999999999999996
ViSmish_00221,1,1,0.999608,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996115912,0.0038840879999999522,0.19999999999999996
ViSmish_00225,1,1,0.9995234,True,1.0,synthetic_hard_positive,Khác,1.0,0.99572598,0.0042740199999999895,0.19999999999999996
ViSmish_00226,1,1,0.9995565,True,1.0,synthetic_hard_positive,BHXH / Trợ cấp giả,1.0,0.995873988,0.004126011999999957,0.19999999999999996
ViSmish_00227,0,0,0.9993986,True,1.0,synthetic,Viễn thông,1.0,0.004788605199999999,0.9952113948,0.19999999999999996
ViSmish_00230,1,1,0.99940217,True,1.0,synthetic_hard_positive,Khác,1.0,0.99522504,0.004774959999999995,0.19999999999999996
ViSmish_00231,1,1,0.9995223,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99572121,0.004278789999999977,0.19999999999999996
ViSmish_00232,1,1,0.9995857,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9960096199999999,0.003990380000000071,0.19999999999999996
ViSmish_00233,0,0,0.99948645,True,1.0,synthetic,Viễn thông,1.0,0.0044329061999999995,0.9955670938,0.19999999999999996
ViSmish_00234,1,1,0.9945904,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.98626318,0.013736819999999983,0.19999999999999996
ViSmish_00235,0,0,0.999388,True,1.0,external_curated,P2P hard negative,1.0,0.004829608199999998,0.9951703918,0.19999999999999996
ViSmish_00238,1,1,0.9995834,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.995998692,0.004001307999999981,0.19999999999999996
ViSmish_00241,1,1,0.9995086,True,1.0,synthetic_hard_positive,Tuyển dụng giả,1.0,0.995661628,0.004338371999999979,0.19999999999999996
ViSmish_00242,1,1,0.99962306,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9961901200000001,0.003809879999999932,0.19999999999999996
ViSmish_00243,1,1,0.9996264,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.996206892,0.0037931079999999895,0.19999999999999996
ViSmish_00245,0,0,0.9994822,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.004450781199999999,0.9955492188,0.19999999999999996
ViSmish_00247,1,1,0.999616,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9961558939999999,0.0038441060000000693,0.19999999999999996
ViSmish_00250,1,1,0.9995888,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.996024048,0.003975952000000005,0.19999999999999996
ViSmish_00251,1,1,0.9996158,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.9961547,0.0038453000000000515,0.19999999999999996
ViSmish_00253,1,1,0.9996239,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996194326,0.003805673999999981,0.19999999999999996
ViSmish_00256,0,0,0.99936146,True,1.0,real,Viễn thông,1.0,0.0049310807999999985,0.9950689192,0.19999999999999996
ViSmish_00258,1,1,0.9996125,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99613806,0.0038619399999999526,0.19999999999999996
ViSmish_00260,1,1,0.9996239,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99619458,0.0038054199999999483,0.19999999999999996
ViSmish_00262,0,0,0.99904364,True,1.0,real,Dịch vụ công thật,1.0,0.006002190999999999,0.993997809,0.19999999999999996
ViSmish_00263,1,1,0.9995689,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9959309199999999,0.004069080000000058,0.19999999999999996
ViSmish_00264,0,0,0.9994578,True,1.0,real,Viễn thông,1.0,0.0045524089999999994,0.995447591,0.19999999999999996
ViSmish_00265,1,1,0.99961203,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.996135808,0.0038641919999999885,0.19999999999999996
ViSmish_00266,0,0,0.9994791,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0044642219999999995,0.995535778,0.19999999999999996
ViSmish_00267,1,1,0.99961555,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9961536280000001,0.0038463719999999313,0.19999999999999996
ViSmish_00268,0,0,0.99949026,True,1.0,synthetic,Vận chuyển,1.0,0.004417014799999999,0.9955829852,0.19999999999999996
ViSmish_00269,0,0,0.99944776,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.004593470399999999,0.9954065296,0.19999999999999996
ViSmish_00270,1,1,0.999542,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.995808172,0.004191827999999953,0.19999999999999996
ViSmish_00271,0,0,0.9994636,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0045283391999999985,0.9954716608,0.19999999999999996
ViSmish_00272,1,1,0.9995975,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.996065306,0.003934694000000016,0.19999999999999996
ViSmish_00273,1,1,0.9996112,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99613185,0.003868149999999959,0.19999999999999996
ViSmish_00274,0,0,0.9994235,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.004690899399999999,0.9953091006,0.19999999999999996
ViSmish_00275,0,0,0.99942386,True,1.0,external_curated,P2P hard negative,1.0,0.004689403199999999,0.9953105968,0.19999999999999996
ViSmish_00276,1,1,0.999613,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.996140468,0.003859531999999999,0.19999999999999996
ViSmish_00281,1,1,0.9996118,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.996134854,0.003865145999999986,0.19999999999999996
ViSmish_00282,0,0,0.9993412,True,1.0,synthetic,Dịch vụ công thật,1.0,0.005006668799999999,0.9949933312,0.19999999999999996
ViSmish_00283,0,0,0.9994862,True,1.0,real,Khác,1.0,0.004434079399999999,0.9955659206,0.19999999999999996
