split,group_col,group_value,rows,accuracy,macro_f1,f1_label_1,recall_label_1,precision_label_1,roc_auc,pr_auc
test_real,category,Quảng cáo hợp lệ,20,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Tin nhắn cá nhân và OTP,45,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Tuyển dụng giả,4,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Viễn thông,159,0.9874213836477987,0.49683544303797467,0.0,0.0,0.0,,
test_real,category,Vận chuyển,3,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Đòi nợ / Đe dọa,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,sender_type,brandname,277,0.9386281588447654,0.7407652078172309,0.5142857142857142,0.6428571428571429,0.42857142857142855,0.9595328625746876,0.5918221411832769
test_real,sender_type,personal_number,38,0.6842105263157895,0.6761363636363636,0.625,0.45454545454545453,1.0,0.9573863636363636,0.9743581006699444
test_real,sender_type,shortcode,70,0.9857142857142858,0.49640287769784175,0.0,0.0,0.0,0.7101449275362319,0.047619047619047616
test_real,has_url,0,177,0.9265536723163842,0.670956670956671,0.38095238095238093,0.4444444444444444,0.3333333333333333,0.921957671957672,0.4415765778821165
test_real,has_url,1,208,0.9182692307692307,0.7961137058179093,0.6382978723404256,0.5357142857142857,0.7894736842105263,0.9049603174603176,0.7378720459018855
test_real,has_phone_number,0,224,0.9107142857142857,0.7666666666666666,0.5833333333333334,0.5384615384615384,0.6363636363636364,0.9240481740481741,0.6826939543238579
test_real,has_phone_number,1,161,0.937888198757764,0.7334437086092715,0.5,0.45454545454545453,0.5555555555555556,0.876969696969697,0.5591260801069343
test_real,obfuscation_level,Level 0 - Formal,22,0.6363636363636364,0.3888888888888889,0.7777777777777778,0.6363636363636364,1.0,,
test_real,obfuscation_level,Level 1 - Leet nhẹ,6,0.3333333333333333,0.25,0.5,0.3333333333333333,1.0,,
test_real,obfuscation_level,Level 2 - Leet nặng,8,0.25,0.2,0.4,0.25,1.0,,
test_real,obfuscation_level,Level 3 - Dot/Dash,1,1.0,1.0,1.0,1.0,1.0,,
test_real,obfuscation_level,NONE,348,0.9655172413793104,0.49122807017543857,0.0,0.0,0.0,,
test_mixed,data_origin,external_curated,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,paraphrased,434,0.9815668202764977,0.49534883720930234,0.9906976744186047,0.9815668202764977,1.0,,
test_mixed,data_origin,real,258,0.8992248062015504,0.7395962732919255,0.5357142857142857,0.6,0.4838709677419355,0.9081545064377683,0.5891118173619186
test_mixed,data_origin,synthetic,201,0.9800995024875622,0.4949748743718593,0.0,0.0,0.0,,
test_mixed,data_origin,synthetic_hard_negative,66,0.7878787878787878,0.4406779661016949,0.8813559322033898,0.7878787878787878,1.0,,
test_mixed,category,BHXH / Trợ cấp giả,67,0.9850746268656716,0.49624060150375937,0.9924812030075187,0.9850746268656716,1.0,,
test_mixed,category,Crypto / Đầu tư giả,63,0.9682539682539683,0.49193548387096775,0.9838709677419355,0.9682539682539683,1.0,,
test_mixed,category,Cờ bạc / Betting,67,0.9552238805970149,0.48854961832061067,0.9770992366412213,0.9552238805970149,1.0,,
test_mixed,category,Dịch vụ công giả,57,0.9122807017543859,0.47706422018348627,0.9541284403669725,0.9122807017543859,1.0,,
test_mixed,category,Dịch vụ công thật,37,0.8108108108108109,0.44776119402985076,0.0,0.0,0.0,,
test_mixed,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Giả mạo ngân hàng,53,0.8301886792452831,0.4536082474226804,0.9072164948453608,0.8301886792452831,1.0,,
test_mixed,category,Khác,84,0.8809523809523809,0.875222816399287,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.9613784907902555,0.937387293224752
test_mixed,category,Ngân hàng thật,44,0.9318181818181818,0.4823529411764706,0.0,0.0,0.0,,
test_mixed,category,Nội dung nhạy cảm,63,0.9682539682539683,0.49193548387096775,0.9838709677419355,0.9682539682539683,1.0,,
test_mixed,category,P2P hard negative,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Quảng cáo hợp lệ,37,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tin nhắn cá nhân và OTP,65,0.9846153846153847,0.49612403100775193,0.0,0.0,0.0,,
test_mixed,category,Tuyển dụng giả,72,0.9861111111111112,0.4965034965034965,0.993006993006993,0.9861111111111112,1.0,,
test_mixed,category,Viễn thông,126,0.9682539682539683,0.49193548387096775,0.0,0.0,0.0,,
test_mixed,category,Vận chuyển,28,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Đòi nợ / Đe dọa,50,0.92,0.4791666666666667,0.9583333333333334,0.92,1.0,,
test_mixed,sender_type,brandname,443,0.9209932279909706,0.8889366426703915,0.8292682926829268,0.8333333333333334,0.8252427184466019,0.9750158127767236,0.922477203530856
test_mixed,sender_type,personal_number,518,0.971042471042471,0.962520801678605,0.9803921568627451,0.9615384615384616,1.0,0.9943709935897437,0.9984227846152177
test_mixed,sender_type,shortcode,98,0.9795918367346939,0.9774816176470589,0.9705882352941176,1.0,0.9428571428571428,0.9995337995337996,0.999108734402852
test_mixed,has_url,0,568,0.9366197183098591,0.92567066521265,0.8971428571428571,0.8674033149171271,0.9289940828402367,0.9797707253701087,0.9665839618788512
test_mixed,has_url,1,491,0.9674134419551935,0.9611612086695143,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.994344249327638,0.9976634664657873
test_mixed,has_phone_number,0,777,0.9523809523809523,0.9521985284948249,0.9492455418381345,0.9376693766937669,0.9611111111111111,0.9885421648334131,0.9895400720824745
test_mixed,has_phone_number,1,282,0.9468085106382979,0.9463163906339235,0.9514563106796117,0.9423076923076923,0.9607843137254902,0.9930301180301181,0.9942863862998959
test_mixed,obfuscation_level,Level 0 - Formal,308,0.9577922077922078,0.4892205638474295,0.978441127694859,0.9577922077922078,1.0,,
test_mixed,obfuscation_level,Level 1 - Leet nhẹ,28,0.8571428571428571,0.46153846153846156,0.9230769230769231,0.8571428571428571,1.0,,
test_mixed,obfuscation_level,Level 2 - Leet nặng,86,0.8488372093023255,0.4591194968553459,0.9182389937106918,0.8488372093023255,1.0,,
test_mixed,obfuscation_level,Level 3 - Dot/Dash,20,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,Level 4 - Mixed special characters,76,0.9736842105263158,0.49333333333333335,0.9866666666666667,0.9736842105263158,1.0,,
test_mixed,obfuscation_level,Level 5 - Extreme noise,7,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,NONE,534,0.9625468164794008,0.4904580152671756,0.0,0.0,0.0,,
test_challenge,data_origin,external_curated,50,0.94,0.4845360824742268,0.0,0.0,0.0,,
test_challenge,data_origin,external_real,50,0.94,0.4845360824742268,0.0,0.0,0.0,,
test_challenge,data_origin,paraphrased,132,0.9848484848484849,0.4961832061068702,0.9923664122137404,0.9848484848484849,1.0,,
test_challenge,data_origin,real,258,0.9263565891472868,0.812636165577342,0.6666666666666666,0.76,0.59375,0.9538197424892704,0.6599674062373215
test_challenge,data_origin,synthetic,100,0.94,0.4845360824742268,0.0,0.0,0.0,,
test_challenge,data_origin,synthetic_hard_negative,130,0.8461538461538461,0.4583333333333333,0.9166666666666666,0.8461538461538461,1.0,,
test_challenge,category,BHXH / Trợ cấp giả,32,0.9375,0.4838709677419355,0.967741935483871,0.9375,1.0,,
test_challenge,category,Crypto / Đầu tư giả,21,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Cờ bạc / Betting,24,0.9166666666666666,0.4782608695652174,0.9565217391304348,0.9166666666666666,1.0,,
test_challenge,category,Dịch vụ công giả,32,0.875,0.4666666666666667,0.9333333333333333,0.875,1.0,,
test_challenge,category,Dịch vụ công thật,27,0.6296296296296297,0.38636363636363635,0.0,0.0,0.0,,
test_challenge,category,Dịch vụ y tế,10,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Giả mạo ngân hàng,33,0.7272727272727273,0.42105263157894735,0.8421052631578947,0.7272727272727273,1.0,,
test_challenge,category,Khác,112,0.875,0.8743589743589744,0.8833333333333333,0.8688524590163934,0.8983050847457628,0.9363548698167792,0.892400895244827
test_challenge,category,Ngân hàng thật,28,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Nội dung nhạy cảm,20,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,P2P hard negative,50,0.94,0.4845360824742268,0.0,0.0,0.0,,
test_challenge,category,P2P hội thoại thông thường,50,0.94,0.4845360824742268,0.0,0.0,0.0,,
test_challenge,category,Quảng cáo hợp lệ,25,0.96,0.4897959183673469,0.0,0.0,0.0,,
test_challenge,category,Thương mại điện tử,13,0.9230769230769231,0.48,0.0,0.0,0.0,,
test_challenge,category,Tin nhắn cá nhân và OTP,48,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tuyển dụng giả,38,0.9736842105263158,0.49333333333333335,0.9866666666666667,0.9736842105263158,1.0,,
test_challenge,category,Viễn thông,116,0.9913793103448276,0.49783549783549785,0.0,0.0,0.0,,
test_challenge,category,Vận chuyển,15,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Đòi nợ / Đe dọa,26,0.9230769230769231,0.48,0.96,0.9230769230769231,1.0,,
test_challenge,sender_type,brandname,366,0.8879781420765027,0.8731862318411913,0.8298755186721992,0.8130081300813008,0.847457627118644,0.9575763658871157,0.8952674729724659
test_challenge,sender_type,personal_number,277,0.9602888086642599,0.9597516676573542,0.9644012944983819,0.9675324675324676,0.9612903225806452,0.9884383908774153,0.9899097434819752
test_challenge,sender_type,shortcode,77,0.987012987012987,0.9724310776942355,0.9523809523809523,1.0,0.9090909090909091,1.0,0.9999999999999999
test_challenge,has_url,0,456,0.9210526315789473,0.9138321995464853,0.8888888888888888,0.8780487804878049,0.9,0.9715168727029736,0.9337447311709588
test_challenge,has_url,1,264,0.9356060606060606,0.9353379342141283,0.9311740890688259,0.9349593495934959,0.9274193548387096,0.9880643487285936,0.9872713099713656
test_challenge,has_phone_number,0,489,0.9284253578732107,0.9236745050995152,0.9046321525885559,0.9021739130434783,0.907103825136612,0.9771382751247327,0.9605347235928856
test_challenge,has_phone_number,1,231,0.922077922077922,0.9209986320109439,0.9117647058823529,0.9029126213592233,0.9207920792079208,0.980810072815534,0.9681970462295997
test_challenge,obfuscation_level,Level 0 - Formal,181,0.9337016574585635,0.4828571428571429,0.9657142857142857,0.9337016574585635,1.0,,
test_challenge,obfuscation_level,Level 1 - Leet nhẹ,8,0.75,0.42857142857142855,0.8571428571428571,0.75,1.0,,
test_challenge,obfuscation_level,Level 2 - Leet nặng,64,0.8125,0.4482758620689655,0.896551724137931,0.8125,1.0,,
test_challenge,obfuscation_level,Level 3 - Dot/Dash,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 4 - Mixed special characters,22,0.9090909090909091,0.47619047619047616,0.9523809523809523,0.9090909090909091,1.0,,
test_challenge,obfuscation_level,Level 5 - Extreme noise,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,NONE,433,0.9422632794457275,0.48513674197384066,0.0,0.0,0.0,,
