split,group_col,group_value,rows,accuracy,macro_f1,f1_label_1,recall_label_1,precision_label_1,roc_auc,pr_auc
train,sender_type,brandname,2714,0.9963154016212233,0.9952400127961926,0.9929775280898876,0.9888111888111888,0.997179125528914,0.9999328335496419,0.9998162639607912
train,sender_type,personal_number,3791,0.9944605644948562,0.9925971331616836,0.9963112594414193,0.9940413599719593,0.9985915492957746,0.9998210091199403,0.9999415007139467
train,sender_type,shortcode,707,0.9985855728429985,0.9985344872259937,0.9982608695652174,0.9965277777777778,1.0,0.9999005568814637,0.9998611111111111
train,has_url,0,3764,0.9946865037194474,0.9939232201121395,0.9917695473251029,0.9877049180327869,0.9958677685950413,0.9997644731415609,0.999542459416705
train,has_url,1,3448,0.9965197215777262,0.9951877785205768,0.9977194982896237,0.9958270106221547,0.9996191926884996,0.999927117516464,0.9999774097689591
train,has_phone_number,0,5313,0.9956709956709957,0.9956669671801991,0.9957990867579909,0.9930783242258652,0.9985347985347985,0.9998628205346453,0.9998747927877794
train,has_phone_number,1,1899,0.995260663507109,0.9951239302303487,0.9959404600811907,0.9936993699369937,0.9981916817359855,0.9999554523980316,0.9999685683604068
train,obfuscation_level,Level 0 - Formal,2383,0.9962232480067142,0.4990540256464158,0.9981080512928316,0.9962232480067142,1.0,,
train,obfuscation_level,Level 1 - Leet nhẹ,201,0.9850746268656716,0.49624060150375937,0.9924812030075187,0.9850746268656716,1.0,,
train,obfuscation_level,Level 2 - Leet nặng,545,0.9779816513761468,0.49443413729128016,0.9888682745825603,0.9779816513761468,1.0,,
train,obfuscation_level,Level 3 - Dot/Dash,99,0.98989898989899,0.49746192893401014,0.9949238578680203,0.98989898989899,1.0,,
train,obfuscation_level,Level 4 - Mixed special characters,548,0.9981751824817519,0.4995433789954338,0.9990867579908675,0.9981751824817519,1.0,,
train,obfuscation_level,Level 5 - Extreme noise,80,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,NONE,3356,0.9982121573301549,0.4995526394273785,0.0,0.0,0.0,,
val,data_origin,external_curated,50,1.0,1.0,0.0,0.0,0.0,,
val,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
val,data_origin,paraphrased,434,0.9953917050691244,0.49884526558891457,0.9976905311778291,0.9953917050691244,1.0,,
val,data_origin,real,385,0.9636363636363636,0.8839962121212122,0.7878787878787878,0.7027027027027027,0.896551724137931,0.9844672258465361,0.8797360330946993
val,data_origin,synthetic,201,0.9950248756218906,0.49875311720698257,0.0,0.0,0.0,,
val,data_origin,synthetic_hard_negative,66,1.0,1.0,1.0,1.0,1.0,,
val,category,BHXH / Trợ cấp giả,67,1.0,1.0,1.0,1.0,1.0,,
val,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
val,category,Cờ bạc / Betting,70,0.9714285714285714,0.4927536231884058,0.9855072463768116,0.9714285714285714,1.0,,
val,category,Dịch vụ công giả,57,0.9649122807017544,0.49107142857142855,0.9821428571428571,0.9649122807017544,1.0,,
val,category,Dịch vụ công thật,46,0.9565217391304348,0.4888888888888889,0.0,0.0,0.0,,
val,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
val,category,Giả mạo ngân hàng,57,0.9473684210526315,0.4864864864864865,0.972972972972973,0.9473684210526315,1.0,,
val,category,Khác,111,0.963963963963964,0.9576012223071046,0.9411764705882353,0.9142857142857143,0.9696969696969697,0.9913533834586468,0.9870879260795228
val,category,Ngân hàng thật,50,1.0,1.0,0.0,0.0,0.0,,
val,category,Nội dung nhạy cảm,64,0.953125,0.488,0.976,0.953125,1.0,,
val,category,P2P hard negative,50,1.0,1.0,0.0,0.0,0.0,,
val,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
val,category,Quảng cáo hợp lệ,43,1.0,1.0,0.0,0.0,0.0,,
val,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
val,category,Tin nhắn cá nhân và OTP,80,0.9875,0.4968553459119497,0.0,0.0,0.0,,
val,category,Tuyển dụng giả,73,1.0,1.0,1.0,1.0,1.0,,
val,category,Viễn thông,179,1.0,1.0,0.0,0.0,0.0,,
val,category,Vận chuyển,29,1.0,1.0,0.0,0.0,0.0,,
val,category,Đòi nợ / Đe dọa,51,1.0,1.0,1.0,1.0,1.0,,
val,sender_type,brandname,517,0.9845261121856866,0.9762658954230363,0.9622641509433962,0.9532710280373832,0.9714285714285714,0.9976065648506952,0.9908149428555344
val,sender_type,personal_number,537,0.9832402234636871,0.9792283591134339,0.9883570504527813,0.9794871794871794,0.9973890339425587,0.9980289551718122,0.9993376776606183
val,sender_type,shortcode,132,1.0,1.0,1.0,1.0,1.0,1.0,1.0
val,has_url,0,622,0.9887459807073955,0.9861568152408569,0.9801699716713881,0.9774011299435028,0.9829545454545454,0.9959880657652511,0.9919259679496316
val,has_url,1,564,0.9822695035460993,0.9809582973206569,0.9859550561797753,0.975,0.9971590909090909,0.9998229847494554,0.9998985743432484
val,has_phone_number,0,848,0.9846698113207547,0.9844579819907713,0.9826435246995995,0.9761273209549072,0.989247311827957,0.9984681838404659,0.9979939708613348
val,has_phone_number,1,338,0.9881656804733728,0.9881153305203938,0.9873417721518988,0.975,1.0,0.9986306179775282,0.9986947791164658
val,obfuscation_level,Level 0 - Formal,327,0.9938837920489296,0.49846625766871167,0.9969325153374233,0.9938837920489296,1.0,,
val,obfuscation_level,Level 1 - Leet nhẹ,30,0.8666666666666667,0.4642857142857143,0.9285714285714286,0.8666666666666667,1.0,,
val,obfuscation_level,Level 2 - Leet nặng,79,0.9620253164556962,0.49032258064516127,0.9806451612903225,0.9620253164556962,1.0,,
val,obfuscation_level,Level 3 - Dot/Dash,14,0.9285714285714286,0.48148148148148145,0.9629629629629629,0.9285714285714286,1.0,,
val,obfuscation_level,Level 4 - Mixed special characters,78,0.9615384615384616,0.49019607843137253,0.9803921568627451,0.9615384615384616,1.0,,
val,obfuscation_level,Level 5 - Extreme noise,9,1.0,1.0,1.0,1.0,1.0,,
val,obfuscation_level,NONE,649,0.9938366718027735,0.49845440494590415,0.0,0.0,0.0,,
test_real,data_origin,real,385,0.961038961038961,0.8703441772748703,0.7619047619047619,0.6486486486486487,0.9230769230769231,0.9781764523143834,0.8570311936466629
test_real,category,BHXH / Trợ cấp giả,2,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Cờ bạc / Betting,8,0.875,0.4666666666666667,0.9333333333333333,0.875,1.0,,
test_real,category,Dịch vụ công giả,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,category,Dịch vụ công thật,26,0.9615384615384616,0.49019607843137253,0.0,0.0,0.0,,
test_real,category,Giả mạo ngân hàng,10,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,category,Khác,83,0.927710843373494,0.6807692307692308,0.4,0.2857142857142857,0.6666666666666666,0.924812030075188,0.6222363945578231
test_real,category,Ngân hàng thật,19,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Nội dung nhạy cảm,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,category,Quảng cáo hợp lệ,20,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Tin nhắn cá nhân và OTP,45,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Tuyển dụng giả,4,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Viễn thông,159,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Vận chuyển,3,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Đòi nợ / Đe dọa,2,1.0,1.0,1.0,1.0,1.0,,
test_real,sender_type,brandname,277,0.9675090252707581,0.7958732498157701,0.6086956521739131,0.5,0.7777777777777778,0.9826181423139598,0.7253968693818318
test_real,sender_type,personal_number,38,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7272727272727273,1.0,0.9431818181818181,0.9680268595041319
test_real,sender_type,shortcode,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_real,has_url,0,177,0.9717514124293786,0.8259587020648967,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.9464285714285714,0.73505291005291
test_real,has_url,1,208,0.9519230769230769,0.8822463768115942,0.7916666666666666,0.6785714285714286,0.95,0.9884920634920634,0.9212965980181934
test_real,has_phone_number,0,224,0.9553571428571429,0.8788665368808133,0.782608695652174,0.6923076923076923,0.9,0.9801864801864801,0.841783097952532
test_real,has_phone_number,1,161,0.968944099378882,0.8447444551591128,0.7058823529411765,0.5454545454545454,1.0,0.9727272727272727,0.8602622418690072
test_real,obfuscation_level,Level 0 - Formal,22,0.6818181818181818,0.40540540540540543,0.8108108108108109,0.6818181818181818,1.0,,
test_real,obfuscation_level,Level 1 - Leet nhẹ,6,0.8333333333333334,0.45454545454545453,0.9090909090909091,0.8333333333333334,1.0,,
test_real,obfuscation_level,Level 2 - Leet nặng,8,0.375,0.2727272727272727,0.5454545454545454,0.375,1.0,,
test_real,obfuscation_level,Level 3 - Dot/Dash,1,1.0,1.0,1.0,1.0,1.0,,
test_real,obfuscation_level,NONE,348,0.9942528735632183,0.49855907780979825,0.0,0.0,0.0,,
test_mixed,data_origin,external_curated,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_mixed,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,paraphrased,434,0.9953917050691244,0.49884526558891457,0.9976905311778291,0.9953917050691244,1.0,,
test_mixed,data_origin,real,258,0.9651162790697675,0.8858350951374208,0.7906976744186046,0.68,0.9444444444444444,0.9533047210300428,0.8630040031358865
test_mixed,data_origin,synthetic,201,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,synthetic_hard_negative,66,0.9848484848484849,0.4961832061068702,0.9923664122137404,0.9848484848484849,1.0,,
test_mixed,category,BHXH / Trợ cấp giả,67,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Cờ bạc / Betting,67,0.9552238805970149,0.48854961832061067,0.9770992366412213,0.9552238805970149,1.0,,
test_mixed,category,Dịch vụ công giả,57,0.9649122807017544,0.49107142857142855,0.9821428571428571,0.9649122807017544,1.0,,
test_mixed,category,Dịch vụ công thật,37,0.972972972972973,0.4931506849315068,0.0,0.0,0.0,,
test_mixed,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Giả mạo ngân hàng,53,0.9622641509433962,0.49038461538461536,0.9807692307692307,0.9622641509433962,1.0,,
test_mixed,category,Khác,84,0.9642857142857143,0.9619047619047618,0.9523809523809523,0.9090909090909091,1.0,0.9887106357694593,0.9883865391886781
test_mixed,category,Ngân hàng thật,44,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Nội dung nhạy cảm,63,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,P2P hard negative,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_mixed,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Quảng cáo hợp lệ,37,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tin nhắn cá nhân và OTP,65,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tuyển dụng giả,72,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Viễn thông,126,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Vận chuyển,28,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Đòi nợ / Đe dọa,50,0.98,0.494949494949495,0.98989898989899,0.98,1.0,,
test_mixed,sender_type,brandname,443,0.9887133182844243,0.9839125540182301,0.9751243781094527,0.9607843137254902,0.98989898989899,0.9986774768558451,0.9959381667278187
test_mixed,sender_type,personal_number,518,0.9845559845559846,0.9795648657711502,0.9896640826873385,0.982051282051282,0.9973958333333334,0.9957331730769232,0.9988511929465621
test_mixed,sender_type,shortcode,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_mixed,has_url,0,568,0.9859154929577465,0.983685427467651,0.9776536312849162,0.9668508287292817,0.9887005649717514,0.9968306993875541,0.9951313348946091
test_mixed,has_url,1,491,0.9898167006109979,0.9879784738782765,0.9926793557833089,0.9854651162790697,1.0,0.9979433633918684,0.9993081066002494
test_mixed,has_phone_number,0,777,0.9884169884169884,0.9883797252543649,0.9877216916780355,0.981029810298103,0.9945054945054945,0.9971903395504542,0.9980324785539126
test_mixed,has_phone_number,1,282,0.9858156028368794,0.9856939935064934,0.987012987012987,0.9743589743589743,1.0,0.9982702482702482,0.9987790046530151
test_mixed,obfuscation_level,Level 0 - Formal,308,0.9935064935064936,0.498371335504886,0.996742671009772,0.9935064935064936,1.0,,
test_mixed,obfuscation_level,Level 1 - Leet nhẹ,28,0.8571428571428571,0.46153846153846156,0.9230769230769231,0.8571428571428571,1.0,,
test_mixed,obfuscation_level,Level 2 - Leet nặng,86,0.9534883720930233,0.4880952380952381,0.9761904761904762,0.9534883720930233,1.0,,
test_mixed,obfuscation_level,Level 3 - Dot/Dash,20,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,Level 4 - Mixed special characters,76,0.9868421052631579,0.4966887417218543,0.9933774834437086,0.9868421052631579,1.0,,
test_mixed,obfuscation_level,Level 5 - Extreme noise,7,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,NONE,534,0.9962546816479401,0.49906191369606,0.0,0.0,0.0,,
test_challenge,data_origin,external_curated,50,0.92,0.4791666666666667,0.0,0.0,0.0,,
test_challenge,data_origin,external_real,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_challenge,data_origin,paraphrased,132,1.0,1.0,1.0,1.0,1.0,,
test_challenge,data_origin,real,258,0.9767441860465116,0.9310897435897436,0.875,0.84,0.9130434782608695,0.9963948497854077,0.967077965083398
test_challenge,data_origin,synthetic,100,0.99,0.49748743718592964,0.0,0.0,0.0,,
test_challenge,data_origin,synthetic_hard_negative,130,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,BHXH / Trợ cấp giả,32,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Crypto / Đầu tư giả,21,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Cờ bạc / Betting,24,0.9583333333333334,0.48936170212765956,0.9787234042553191,0.9583333333333334,1.0,,
test_challenge,category,Dịch vụ công giả,32,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Dịch vụ công thật,27,0.9259259259259259,0.4807692307692308,0.0,0.0,0.0,,
test_challenge,category,Dịch vụ y tế,10,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Giả mạo ngân hàng,33,0.9090909090909091,0.47619047619047616,0.9523809523809523,0.9090909090909091,1.0,,
test_challenge,category,Khác,112,0.9910714285714286,0.9909844643000885,0.991869918699187,1.0,0.9838709677419355,0.9990356798457087,0.9991936206303658
test_challenge,category,Ngân hàng thật,28,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Nội dung nhạy cảm,20,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,P2P hard negative,50,0.92,0.4791666666666667,0.0,0.0,0.0,,
test_challenge,category,P2P hội thoại thông thường,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_challenge,category,Quảng cáo hợp lệ,25,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Thương mại điện tử,13,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tin nhắn cá nhân và OTP,48,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tuyển dụng giả,38,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Viễn thông,116,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Vận chuyển,15,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Đòi nợ / Đe dọa,26,1.0,1.0,1.0,1.0,1.0,,
test_challenge,sender_type,brandname,366,0.9863387978142076,0.9847239033348638,0.979757085020243,0.983739837398374,0.9758064516129032,0.9993643146308007,0.9987505746823149
test_challenge,sender_type,personal_number,277,0.9747292418772563,0.9743426885263256,0.977491961414791,0.987012987012987,0.9681528662420382,0.9982050469855348,0.9985756496896264
test_challenge,sender_type,shortcode,77,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
test_challenge,has_url,0,456,0.9824561403508771,0.9811507936507937,0.9761904761904762,1.0,0.9534883720930233,0.9993735382559306,0.9988212685339647
test_challenge,has_url,1,264,0.9848484848484849,0.9847425301970757,0.9834710743801653,0.967479674796748,1.0,0.9996540390935824,0.999604957590411
test_challenge,has_phone_number,0,489,0.9795501022494888,0.9782628022759602,0.972972972972973,0.9782608695652174,0.967741935483871,0.998592302209551,0.9976217380145114
test_challenge,has_phone_number,1,231,0.9913419913419913,0.991255299818292,0.9903846153846154,1.0,0.9809523809523809,1.0,1.0
test_challenge,obfuscation_level,Level 0 - Formal,181,0.9834254143646409,0.4958217270194986,0.9916434540389972,0.9834254143646409,1.0,,
test_challenge,obfuscation_level,Level 1 - Leet nhẹ,8,0.875,0.4666666666666667,0.9333333333333333,0.875,1.0,,
test_challenge,obfuscation_level,Level 2 - Leet nặng,64,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 3 - Dot/Dash,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 4 - Mixed special characters,22,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 5 - Extreme noise,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,NONE,433,0.9815242494226328,0.49533799533799533,0.0,0.0,0.0,,
