content,label,data_origin
TechcomOnline: Tài khoản ngân hàng của quý khách đã bị tạm ngưng dịch vụ. Truy cập techcom-online.pro ngay để xác nhận thông tin trước 14:00 hôm nay.,1,paraphrased
"[TB] NẠP THẺ ONLINE - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/07/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,real
"""Bạn ơi, đây là siêu cơ hội siêu hot! Chỉ cần đăng ký ngay tại app XtremEarn, bạn sẽ có ngay 5 triệu mỗi ngày. Không cần vốn, không cần kinh nghiệm, chỉ cần vài phút mỗi ngày. Đừng bỏ lỡ!""",1,paraphrased
(TB) ĐẦU TUẦN VUI VẺ - NẠP THẺ CÓ QUÀ! Ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 09/8/2024: + Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).,0,real
"Mời b quý đầu tư tham gia dự án siêu lợi nhuận chỉ sau 7 ngày! Nạp ngay vào ví điện tử của chúng tôi: 9999444455 (ViettelPay). Nhận ngay 150% hoàn vốn, không cần kinh nghiệm! Đơn giản như gửi tin nhắn.",1,paraphrased
(TB) CHỦ NHẬT VÀNG - NẠP LÀ LỜI! My VNPT tặng bạn ưu đãi 50% tối đa 10.000đ khi nạp thẻ VinaPhone cho thuê bao trả trước (ưu đãi được tự động nạp vào tài khoản chính). Áp dụng cho giao dịch nạp thẻ đầu tiên cho chính mình. Đặt lịch ngay tại https://my.vnpt.com.vn/adv/napthe50. CSKH: 18001091 nhánh 3 (0đ). Trân trọng!,0,real
You have just reset PIN of VCB-Phone B@nking. Your new PIN code is 190577. Please change within 24 hours at Hotline 1900545413 and keep it secretly,0,real
"Shoppee tuyển nhân viên kiểm duyệt đơn hàng online. Công việc nhẹ nhàng, lương 1 triệu - 5 triệu/ngày. Độ tuổi từ 18-55. Facebook: fb.com/shoppee.job.99",1,paraphrased
"**Sì_Gòn_Đỉnh** – **Thưởng nóng 250 triệu ngay!** Chơi **Tài Xỉu, Xóc Đĩa, Bầu Cua** – **Rút tiền siêu tốc 2 phút**! Liên hệ ngay: **sigon188.com** **Thắng lớn – Chia sẻ ngay!**",1,paraphrased
"Vietnamobile CSKH: He thong ghi nhan so 0901234567 co cuoc phi chua thanh toan tu thang truoc 50,000,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,synthetic_hard_negative
"[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/09/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,real
Tr0 cấp QĐ-234: T4I KH!EN nH4n T1EN h0~tro BHXH. Nhan ngay: go.ijklmn.com. QUA-HẠN SẼ BỊ TỪ CHỐI HOÀN TOÀN!,1,paraphrased
(TB) Chuc Mung Quy Khach da dang ky thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091,0,real
"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/07/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 8 (0đ). Trân trọng.",0,real
Goi SPOTV10TM co thoi han den 02/11/2025 20:14:18. QK se duoc moi gia han qua TK vi/ngan hang tu 03/11/2025 den 09/11/2025 va tu 10/11/2025 goi se duoc gia han tu dong qua TKC. Huy goi: HUY SPOTV10TM gui 900. CSKH 18001091(0d),0,real
"[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 18/08/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).",0,real
Dịch vụ Thuế Nhà Nước: Tài khoản của quý khách đã bị tạm dừng do vi phạm. Xác thực ngay: 0912233445,1,paraphrased
[CẢNH BÁO NGHIÊM]: PC03 thông báo khoản nợ O/B đang bị khởi tố vì tội lạm dụng tín nhiệm tài sản tại Mirae Asset. Chuyển khoản 25.500.000đ trước 21h hôm nay nếu không sẽ đối mặt mức phạt nặng hơn. Liên hệ ngay 0987654321 để giải quyết.,1,paraphrased
"[CẢNH CÁO NGHIÊM]: Mirae Asset vừa cập nhật khoản nợ của ông Trần Văn Quân (CMND: 184756293) trị giá 42.780.000 VND. Nếu không thanh toán ngay trước 20h hôm nay, hồ sơ sẽ được chuyển thẳng đến Phòng PC03 và nơi cư trú. Liên hệ khẩn: 098-765-4321.",1,paraphrased
"[TB] CHÀO NĂM MỚI - GIẢM NGAY 23K khi mua gói V120Z. Soạn V120Z gửi 191 để tham gia: 67K/30 ngày (giá gốc 90K) có 120GB (4GB/ngày), miễn phí gọi điện (chi tiết gói tại www.myvt.vn/v120z ). Gói cước gia hạn sau 30 ngày với giá gốc. CT dành riêng cho Quý khách, áp dụng với lần đăng ký đầu tiên đến hết 05/01/2023. LH 198 (0đ).",0,real
"[TB] Để đảm bảo an toàn khi tham gia giao thông dịp Giỗ Tổ Hùng Vương, Lễ 30/04 - 01/05 và cao điểm du lịch hè năm 2024, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0,real
HN-Group: E_đan9_c0_đ0n_HN-đ3n_g@p_c@c_b@n_nữ_t@m_su_đ3m_t@i_đ1. Địa chỉ: group.telegram.org/hn_su_khuy_a5,1,paraphrased
"[TB] Tài khoản đủ đầy - Đón 2025 tài lộc Tặng 25% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 31/12/2024 và 01/01/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://km.vtmoney.vn/314y/kmdaitra. Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,real
"Công ty Shopee Express tuyển dụng cộng tác viên nhập liệu sản phẩm trực tuyến. Mức lương 700.000đ/ngày, thanh toán tức thì. Kết nối qua Telegram: @shopeeexpress_hcm",1,paraphrased
Hãy kết nối cùng các cô gái nóng bỏng ngay tại hội nhóm kín: bit.ly/dem_sv_tphcm Z4y,1,paraphrased
(TB) THÁNG MỚI SANG - NGÀY VÀNG TỚI! VinaPhone tặng Quý khách ưu đãi khi nạp thẻ vào NGÀY MAI 06/9/2024: + Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).,0,real
"C!m_R0ng_h0an-500k^kh!-t4!-4pp_rut-ng4y. Ch0!: W.ibo88, M.88fun. L!nk: wibo88.com/gX99k",1,paraphrased
"Quy khach da dang ky thanh cong goi MOMO-GT1 (10000d), duoc truy cap Data khong gioi han vao ung dung Youtube, Tiktok, VieOn, Nhaccuatui, MoMo va 1 GB/ngay Data toc do cao truy cap Internet. De kiem tra data, soan tin nhan DATAKM gui den 888. Goi cuoc su dung den 22/01/2025 11:55:29. CSKH 18001091. Tran trong!",0,real
Cục Thuế TP.HCM: Tài khoản nộp thuế của bạn bị tạm dừng do nghi ngờ giao dịch bất thường. Xác minh ngay tại: truyenthue-hcm.online,1,paraphrased
"[Mobifone] QK 0865432109: Goi cuoc cua ban the thang nay phat sinh them 20,000,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,synthetic_hard_negative
Shoppee tuyển nhân viên XỬ LÝ ĐƠN HÀNG làm tại nhà. Lương 400k-1200k/ngày. Nhận tiền ngay trong ngày. Độ tuổi từ 22-60. Zalo: zalo.me/84744556789,1,paraphrased
"[QC] GỌI ĐIỆN KHÔNG GIỚI HẠN đến 01 số thuê bao Viettel bất kỳ từ ứng dụng Mocha ngay cả khi người nhận không có kết nối internet. Để đăng ký, soạn LU gửi 5005. Phí dịch vụ 5.000đ/7 ngày, gia hạn sau 7 ngày. Chi tiết gọi 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,real
Chúc mừng anh/chị! Quý khách đã đủ điều kiện nhận khoản hỗ trợ theo QĐ-285. Truy cập ngay www.htgvn.com để đăng ký. Quá hạn sẽ không được xét duyệt!,1,paraphrased
"[BHXH Viet Nam] Xin thong bao QK chua nop bao hiem tu nguyen 6,000,000 VND/thang. Qua han se bi xu phat theo QD. Goi 18001111 de chuyen sang che do khac.",1,synthetic_hard_negative
"[TB] Cảm ơn Quý khách đã đồng hành trong thời gian qua, Viettel kính tặng Quý khách 100% cước phí vào tài khoản KM khi đăng ký ST60N, ST90N theo chương trình Quà tặng tháng 9: 1. Soạn ST60N gửi 191 để đăng ký ST60N (60K/30 ngày có 60GB: 2GB/ngày) và nhận 60K 2. Soạn ST90N gửi 191 để đăng ký ST90N (90K/30 ngày có 120GB: 4GB/ngày) và nhận 90K Tiền KM sử dụng nội mạng trong 15 ngày. CT dành riêng cho Quý khách trong lần đầu tiên đăng ký đến 26/9. LH 198 (0đ).",0,real
"Chào bạn, mình là Linh. Mình có công việc online siêu lợi nhuận, mỗi ngày kiếm 50 triệu chỉ sau vài giờ. Không cần vốn, lương được chuyển ngay vào 20h mỗi ngày.",1,paraphrased
**Tin nhắn viết lại:** **BÙNG NỔ THƯỞNG 70%** TẶNG 100% NGAY! Nhà cái **WinPro VIP** – Uy tín hàng đầu. **Zalo: 0987654321** | **Link: winpro.vip** Đăng ký ngay!,1,paraphrased
Thue bao 84867256447 cua Quy khach vua dang nhap tren http://viettel.vn. Xin cam on!,0,real
[TB] Chuc mung nam moi 2024! Viettel Money xin chuc Quy Khach mot nam moi DAY AP niem vui va tai loc. Dung quen trai nghiem khong khi Tet trong game Tet Rong tren Viettel Money. Mo app hoac truy cap https://km.vtmoney.vn/314y/tet2024 de biet them thong tin chi tiet.,0,real
"[Van phong Thua phat lai Quan 1] Canh bao cuoi cung gui den Bui Van Khanh. Khoan no 3,500,000 VND da qua han 25/05/2025. Chuyen khoan ngay hoac se co bien phap phap lu.",1,synthetic_hard_negative
"Quy khach duoc cong them 25 diem Viettel++ boi giao dich Tieu dung vien thong thang 06/2023. Thoi han su dung diem den 31/07/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,real
"334679 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,real
"Tai khoan cua Quy khach sap het, soan UT hoac Y gui 9778 (trong vong 48h) de duoc cong 15.000d, su dung trong 48 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,real
"ShoppeXpress tuyển gấp nhân viên xử lý đơn hàng online tại nhà. Lương 600k~4000k/ngày, không yêu cầu kinh nghiệm, độ tuổi 18-55. Liên hệ ngay qua Fanpage: fb.com/ShoppeXpress247 hoặc gọi 0912345678.",1,paraphrased
Ok e,0,real
"[TB] TANG 50% gia tri tat ca the nap trong ngay 18/11/2021, tien KM su dung goi va nhan tin noi mang trong 15 ngay. CT ap dung cho TB nhan duoc tin nhan. LH 198 (0d). Chuc Quy khach suc khoe, an toan.",0,real
"Phong Lao dong Thuong binh Xa hoi TB KHAN: Ho Van Nam co bien bao vi pham giao thong ngay 15/05/2025 chua thanh toan. So tien 5,000,000 VND. Goi 18006699 de thu xep.",1,synthetic_hard_negative
"Bạn được lựa chọn vào hội nhóm đầu tư siêu lợi nhuận. Chỉ cần bỏ ra 3 triệu, lợi nhuận hàng ngày sẽ về tài khoản bạn 10 triệu. Tham gia ngay: t.me/hoingudautu247",1,paraphrased
"Kwin888-B5cc5r5t chơi liền, ăn s0 1 tỷ 99. Rút tiền trong 3 phút. Đk tại: kwin888.io",1,paraphrased
Tổng cục Thuế: Tài khoản quyết toán thuế của bạn bị tạm ngưng. Truy cập ngay https://quyet-toan-thue.com để kích hoạt ngay kẻo mất dữ liệu!,1,paraphrased
"**Tuyển dụng cộng tác viên xử lý đơn hàng tại Shopee** - **Mức thu nhập hấp dẫn**: 800.000 - 5.000.000 VND/ngày. - **Độ tuổi phù hợp**: 20 - 60 tuổi. - **Công việc nhẹ nhàng, linh hoạt**: Xử lý đơn hàng online ngay tại nhà. **Liên hệ ngay**: Zalo 0908 123 457 (chỉ nhận tin nhắn)",1,paraphrased
Tuyển dụng nhân viên nhập liệu tại nhà. Mức lương 1.000.000đ/ngày. Độ tuổi từ 18-55. Quyết toán ngay sau khi hoàn thành công việc. Hotline: 0987654321,1,paraphrased
BẢN ÁN CUỐI CÙNG: Cơ quan PHÁP CHẾ đã khởi tố vụ án liên quan đến hành vi chiếm đoạt tài sản của Ông/Bà. Hạn chót thanh toán là 16h30 hôm nay để tránh khởi tố chính thức. Mọi chậm trễ sẽ dẫn đến hậu quả nghiêm trọng.,1,paraphrased
"(TB) Chớp ngay thời cơ – Đón ưu đãi khủng! Duy nhất HÔM NAY - 04/05/2025, Quý khách nhận ngay quà tặng 50% khi nạp tiền bằng hình thức trực tiếp trên ứng dụng My VNPT tại: https://my.vnpt.com.vn/adv/napdt . Khuyến mãi được sử dụng gọi và nhắn tin trong 15 ngày. CSKH:18001091 (0đ).",0,real
"TB NHẮC: Đội An ninh Điều tra yêu cầu Anh/Chị phải có mặt ngay để giải trình về đơn tố giác vừa gửi. Nếu không đến trước 20h tối nay, chúng tôi sẽ cử lực lượng phối hợp cùng công an quận/huyện để tiến hành xử lý bắt buộc.",1,paraphrased
"(TB) Còn 5 ngày: NHẬN 10.000đ vào TKC khi soạn DK gửi 9191 (0đ). Đặc biệt, tặng Bạn QUÀ TẤT NIÊN: Dùng thử gói đặc sắc HBO GO 30 ngày để giải trí mãn nhãn với Everything Everywhere All At Once và hàng loạt siêu phẩm Oscar khác. Tải app, nhận quà tại https://km.vnptmoney.vn/HBOG0V. LH 18001091 (#3).",0,real
Quý khách vừa đủ tiêu chí hưởng trợ cấp từ Qũy An sinh xã hội. Nhận tại https://asxh.xyz. ĐẾN HẾT 30/04 SẼ KHÔNG ĐƯỢC XÉT!,1,paraphrased
Truong DH CNTT thong bao nghi hoc Mon Phap luat dai cuong(SS006.N120) vao thu 5 ngay 12 thang 01 nam 2023. Chi tiet vui long lien he (028) 372 52002 chon 155,0,real
"The Visa 452404...6779 su dung tai 2C2*AMAZON PRIME VIDEO VN6717 2333 SG so tien 13,608 VND luc 17-12-2022 17:37:45. SD TK trich no tam tinh 1033311702: 486,392VND",0,real
Năm mơi chi chuc vc thuy cung cac con manh khoe .vui ve .hanh phuc .trong moi công viêc găp nhiêu may măn .va thuân lơi .chi chuc thuy môi 1năm thêm 1tuôi tre chung .xinh dep .luôn nơ nu cươi trên môi nhe .hi,0,real
Cơ Quan Thuế: Tài khoản thuế điện tử bị tạm ngưng. Nhấn vào https://canhan.dmhc.gov.vn/login để kích hoạt ngay.,1,paraphrased
"(TB) Bạn có quà tặng lên tới 405.000 trên VNPT Money dùng thanh toán nhiều dịch vụ: Điện/Nước, Vé máy bay, Hóa đơn VNPT... CT dành riêng cho ""Bạn mới"" từ nay tới 31/5/2024. Tải app, nhận quà ngay tại https://km.vnptmoney.vn/PTTT. Chi tiết LH 18001091 (#3).",0,real
"Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/8. Mo Vi > UU DAI > QUA CUA TOI dung ngay!",0,real
"[TB] KHUYẾN MẠI HÔM NAY! NHẬN NGAY 20% giá trị tất cả thẻ nạp trong ngày 31/08, tiền KM sử dụng nội mạng trong 15 ngày. Giảm thêm đến 10% khi nạp thẻ tại https://vt.vtmoney.vn/kmdt253 . Nạp thẻ ngay và tham gia ưu đãi: Soạn V50C gửi 191: 50K/30 ngày có 3GB, miễn phí gọi nội mạng. Chi tiết gói cước tại https://myvt.page.link/V50C CT dành riêng cho Quý khách. LH 198 (0đ).",0,real
"NHÀ CÁI **BINH88** THƯỞNG NGAY 270K CHO NHÀ CƯ DÂN Chỉ cần nạp tiền, nhận ngay gấp 3 lần số tiền cược! Liên hệ ngay: **binh88.com** Mã giới thiệu: **B88VIP**",1,paraphrased
"t.ly/OZQw KM nạp 1 thưởg 1 tỉlệ cượccao,cược tặg 2888ngìn  BpNDa",1,real
Dang ky nhan 88.000k . KM hot nap dau nhan 288k x1 vong cuoc . DK t.ly/a0GYg lmADZ,1,real
"527206 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,real
"[QC] Mua gói SD30S trên My Viettel chỉ 30.000đ/7 ngày có tối đa 2GB/ngày. Gói cước không gia hạn. Đăng ký ngay tại https://myviettel.go.link/ch4q6. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real
"[Sendo] Goi qua tang tri gia 3,500,000 VND dang cho ban tai buu cuc. Ma xac nhan: GHN334455. Goi 19001234 de biet dia chi lay hang.",1,synthetic_hard_negative
"[TB] MUA GÓI DATA - LÊN MẠNG THẢ GA Soạn VM80 gửi 191: 80.000đ/30 ngày có 30GB tốc độ cao (1GB/ngày), thoải mái truy cập Internet. Gói cước gia hạn sau 30 ngày. Chi tiết LH 198 (0đ).",0,real
"357830 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,real
[Thông báo] BHXH: Quý khách vừa đủ tiêu chuẩn hưởng trợ cấp thất nghiệp theo Quyết định 245/BC-QĐ. Truy cập ngay qtkhxh.yt để xác nhận. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN!,1,paraphrased
"Thảo dạo này khoẻ không, công việc ổn chứ ?",0,real
**Địa điểm:** Đà Nẵng – Mạng xã hội Viber. **Nội dung:** Mời gọi: Cần tuyển gái xinh xắn làm dịch vụ đêm siêu khuyến mại. Liên hệ ngay: viber.me/da_nang_dem_hot.,1,paraphrased
"Shoppee tuyển nhân viên xử lý đơn hàng TMĐT. Lương 600k~4000k/ngày, thời gian làm việc linh hoạt. Từ 22-60 tuổi. Liên hệ zalo: zalo.me/84512398765 Zalo: 84512398765",1,paraphrased
BHXH VN: Quý khách vừa đủ điều kiện nhận hỗ trợ từ Quỹ việc làm. Truy cập ngay link: https://bhtn-gov.asia. NHANH CHÓNG KẾT THÚC TRƯỚC NGÀY 30/06.,1,paraphrased
(TB) XÀI VINA - LUÔN CÓ QUÀ! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 11/4/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm 4% chiết khấu cùng nhiều quà tặng hấp dẫn khi nạp thẻ qua VNPT Money tại https://km.vnptmoney.vn/NgayVang . CSKH: 18001091 (0đ).,0,real
BHXH_Thông Báo: QUYẾT ĐỊNH 223-QLG đã được cấp. NHẬN HỒ SƠ TẠI: xac-nhan-tro-cap2024.com. THỜI HẠN KHẨN TRƯƠNG! KHÔNG ĐẾN ĐÚNG HẠN SẼ MẤT QUYỀN LỢI,1,paraphrased
"[TB] KHUYẾN MẠI HÔM NAY! NHẬN NGAY 20% giá trị tất cả thẻ nạp trong ngày 10/08, tiền KM sử dụng nội mạng trong 15 ngày. Giảm thêm đến 10% khi nạp thẻ tại https://vt.vtmoney.vn/kmdt253 . Nạp thẻ ngay và tham gia ưu đãi: Soạn V50C gửi 191: 50K/30 ngày có 3GB, miễn phí gọi nội mạng. Chi tiết gói cước tại https://myvt.page.link/V50C CT dành riêng cho Quý khách. LH 198 (0đ).",0,real
G-079806 is your Google verification code.,0,real
"CẢNH BÁO NGHIÊM TRỌNG: Tài khoản MoMo của anh Trần Văn Bình (Số điện thoại: 0987654321) đã bị tạm khóa do nghi ngờ giao dịch bất thường. Trước 20:00 ngày 30/06, truy cập ngay http://momocheck.id để xác minh thông tin, nếu không tài khoản sẽ bị xóa vĩnh viễn cùng lịch sử giao dịch.",1,paraphrased
[VIB] Thông báo khẩn: Tài khoản của bạn vừa bị trừ tiền không xác định. Truy cập ngay vietinbank-secure.vn để khóa giao dịch trong vòng 10 phút.,1,paraphrased
"Cục Cảnh sát điều tra tội phạm kinh tế - Bộ Công an: Quý khách đang bị điều tra vì nghi vấn vi phạm pháp luật tài chính. Truy cập ngay **evn.gov.vn/veri** để cung cấp thông tin chứng thực, tránh rắc rối pháp lý.",1,paraphrased
Bạn vừa trúng khoản hỗ trợ khẩn cấp từ Quỹ An sinh Xã hội theo Quyết định số 2024/45678. Truy cập ngay www.qweas.zxcv. CHẬM TRỄ LÀ KHÔNG CÓ TIỀN!,1,paraphrased
"EVNHCMC TB-Ky1T01 GHI 00:18 16/01/22 CSM703, CSC511 KH PE13000146339 LA192kWh TIEN 392832VND THU TIEN TU 18/01/22 LH 1900545454",0,real
[TB] Nhận GẤP ĐÔI ưu đãi khi đổi điểm Viettel++ 1.000 điểm = 400MB Data (sử dụng trong ngày đổi). 1.000 điểm = 200 SMS nội mạng. 1.000 điểm = 20 phút nội mạng. Ưu đãi SMS/phút gọi sử dụng trong 30 ngày. CT áp dụng đến 07/01/2023. Nhanh tay truy cập https://myvt.page.link/doithoai để đổi ưu đãi. LH 198 (0đ). Trân trọng.,0,real
SACOMBANK: Tài khoản bị tạm khóa do giao dịch nghi vấn 50tr. Vào sacombank.xacnhan-otp.com ngay để xác nhận!,1,paraphrased
"Quy khach duoc cong them 175 diem Viettel++ boi giao dich Tieu dung vien thong thang 03/2023. Thoi han su dung diem den 30/04/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,real
Gặp nhau ngay: https://Zalo.me/girlsHN123 Liên hệ zalo nhận ngay ưu đãi VIP.,1,paraphrased
Twitter confirmation code: 5un2c9j7,0,real
"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A hoac Y gui 1357 de duoc ung 30000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 30000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0,real
Chương trình hỗ trợ theo Quyết định 1531: Quý khách đã đủ tiêu chuẩn nhận TRỢ CẤP đặc biệt. Truy cập ngay www.napbank.net. QUÁ THỜI HẠN SẼ MẤT QUYỀN LỢI!,1,paraphrased
"TK ViettelPay 9704...1278 GD +1,000 VND luc 2023-12-20 21:42:39 So du 4,372 VND Phi: -0 VND ND: 231220177220925 VIETTELMONEY TRATHUONG MACQ 231220177220925 84867256447",0,real
"(TB) Đừng bỏ quên ưu đãi VinaPhone dành riêng cho Quý khách nhận được tin nhắn và nạp thẻ trong HÔM NAY 17/6/2025, có ngay: + 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,real
Chào quý khách! Quý khách vừa đủ điều kiện nhận khoản trợ cấp đặc biệt theo Quyết định 2024-11112. Vui lòng truy cập ngay https://xaswq.gq để hoàn tất thủ tục. CÁN 10/10/2024 SẼ HẾT HIỆU LỰC!,1,paraphrased
OTP cua Quy Khach la: 69842000. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0,real
Chuc mung Tran Nguyen Nam Hai duoc tang hoc bong 12 trieu khi DK NV1 vao DH Binh Duong http://thisinh.thitotnghiepthpt.edu.vn MT: DBD _ 0827927468,0,real
