split,group_col,group_value,rows,accuracy,macro_f1,f1_label_1,recall_label_1,precision_label_1,roc_auc,pr_auc
train,has_url,1,3448,0.9973897911832946,0.9963801213228609,0.9982918959954451,0.9977238239757208,0.9988606152677554,0.9999336582521658,0.9999797125319198
train,has_phone_number,0,5313,0.9969885187276492,0.9969854686311146,0.9970813571689164,0.9956284153005465,0.9985385458531238,0.9998350158033014,0.9998603148516512
train,has_phone_number,1,1899,0.9968404423380727,0.9967463116870063,0.9972997299729973,0.9972997299729973,0.9972997299729973,0.9999189005194936,0.9999438492996292
train,obfuscation_level,Level 0 - Formal,2383,0.9970625262274444,0.49926455137633957,0.9985291027526791,0.9970625262274444,1.0,,
train,obfuscation_level,Level 1 - Leet nhẹ,201,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 2 - Leet nặng,545,0.9853211009174312,0.49630314232902034,0.9926062846580407,0.9853211009174312,1.0,,
train,obfuscation_level,Level 3 - Dot/Dash,99,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 4 - Mixed special characters,548,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 5 - Extreme noise,80,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,NONE,3356,0.9979141835518475,0.4994780014914243,0.0,0.0,0.0,,
val,data_origin,external_curated,50,0.98,0.494949494949495,0.0,0.0,0.0,,
val,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
val,data_origin,paraphrased,434,0.9976958525345622,0.4994232987312572,0.9988465974625144,0.9976958525345622,1.0,,
val,data_origin,real,385,0.9714285714285714,0.9146668278627416,0.8450704225352113,0.8108108108108109,0.8823529411764706,0.9878844361602983,0.9244143046650299
val,data_origin,synthetic,201,0.9900497512437811,0.4975,0.0,0.0,0.0,,
val,data_origin,synthetic_hard_positive,66,1.0,1.0,1.0,1.0,1.0,,
val,category,BHXH / Trợ cấp giả,67,1.0,1.0,1.0,1.0,1.0,,
val,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
val,category,Cờ bạc / Betting,70,1.0,1.0,1.0,1.0,1.0,,
val,category,Dịch vụ công giả,57,0.9824561403508771,0.49557522123893805,0.9911504424778761,0.9824561403508771,1.0,,
val,category,Dịch vụ công thật,46,0.9347826086956522,0.48314606741573035,0.0,0.0,0.0,,
val,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
val,category,Giả mạo ngân hàng,57,0.9824561403508771,0.49557522123893805,0.9911504424778761,0.9824561403508771,1.0,,
val,category,Khác,111,0.954954954954955,0.9474282466609832,0.927536231884058,0.9142857142857143,0.9411764705882353,0.9909774436090225,0.9840162370557508
val,category,Ngân hàng thật,50,1.0,1.0,0.0,0.0,0.0,,
val,category,Nội dung nhạy cảm,64,0.953125,0.488,0.976,0.953125,1.0,,
val,category,P2P hard negative,50,0.98,0.494949494949495,0.0,0.0,0.0,,
val,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
val,category,Quảng cáo hợp lệ,43,0.9767441860465116,0.49411764705882355,0.0,0.0,0.0,,
val,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
val,category,Tin nhắn cá nhân và OTP,80,1.0,1.0,0.0,0.0,0.0,,
val,category,Tuyển dụng giả,73,1.0,1.0,1.0,1.0,1.0,,
val,category,Viễn thông,179,1.0,1.0,0.0,0.0,0.0,,
val,category,Vận chuyển,29,1.0,1.0,0.0,0.0,0.0,,
val,category,Đòi nợ / Đe dọa,51,1.0,1.0,1.0,1.0,1.0,,
val,sender_type,brandname,517,0.9864603481624759,0.9795870020136613,0.967741935483871,0.9813084112149533,0.9545454545454546,0.9978117164349214,0.9925282951625518
val,sender_type,personal_number,537,0.9851024208566108,0.981422542032796,0.9896907216494846,0.9846153846153847,0.9948186528497409,0.9989010989010989,0.9996022887360642
val,sender_type,shortcode,132,1.0,1.0,1.0,1.0,1.0,1.0,1.0
val,has_url,0,622,0.9839228295819936,0.9802577286865994,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.9979432489049704,0.995448770243395
val,has_url,1,564,0.9911347517730497,0.9904104791019857,0.9930458970792768,0.9916666666666667,0.9944289693593314,0.9995506535947712,0.9997514244515597
val,has_phone_number,0,848,0.9882075471698113,0.9880670944500731,0.9867724867724867,0.9893899204244032,0.9841688654353562,0.9991214583790907,0.9989254331490744
val,has_phone_number,1,338,0.985207100591716,0.985149776367934,0.9842271293375394,0.975,0.9936305732484076,0.9990519662921349,0.9990062884188556
val,obfuscation_level,Level 0 - Formal,327,0.9908256880733946,0.4976958525345622,0.9953917050691244,0.9908256880733946,1.0,,
val,obfuscation_level,Level 1 - Leet nhẹ,30,0.9666666666666667,0.4915254237288136,0.9830508474576272,0.9666666666666667,1.0,,
val,obfuscation_level,Level 2 - Leet nặng,79,0.9746835443037974,0.4935897435897436,0.9871794871794872,0.9746835443037974,1.0,,
val,obfuscation_level,Level 3 - Dot/Dash,14,1.0,1.0,1.0,1.0,1.0,,
val,obfuscation_level,Level 4 - Mixed special characters,78,0.9743589743589743,0.4935064935064935,0.987012987012987,0.9743589743589743,1.0,,
val,obfuscation_level,Level 5 - Extreme noise,9,1.0,1.0,1.0,1.0,1.0,,
val,obfuscation_level,NONE,649,0.9892141756548536,0.4972889233152595,0.0,0.0,0.0,,
test_real,data_origin,real,385,0.9558441558441558,0.8610432899513811,0.746268656716418,0.6756756756756757,0.8333333333333334,0.9648959304131718,0.8122741386559099
test_real,category,BHXH / Trợ cấp giả,2,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Cờ bạc / Betting,8,0.875,0.4666666666666667,0.9333333333333333,0.875,1.0,,
test_real,category,Dịch vụ công giả,2,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Dịch vụ công thật,26,0.9615384615384616,0.49019607843137253,0.0,0.0,0.0,,
test_real,category,Giả mạo ngân hàng,10,0.7,0.4117647058823529,0.8235294117647058,0.7,1.0,,
test_real,category,Khác,83,0.9036144578313253,0.6406926406926406,0.3333333333333333,0.2857142857142857,0.4,0.881578947368421,0.3951041955243636
test_real,category,Ngân hàng thật,19,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Nội dung nhạy cảm,2,0.0,0.0,0.0,0.0,0.0,,
test_real,category,Quảng cáo hợp lệ,20,0.95,0.48717948717948717,0.0,0.0,0.0,,
test_real,category,Tin nhắn cá nhân và OTP,45,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Tuyển dụng giả,4,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Viễn thông,159,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Vận chuyển,3,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Đòi nợ / Đe dọa,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,sender_type,brandname,277,0.9638989169675091,0.8119228680065183,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.9619771863117871,0.6451997076997076
test_real,sender_type,personal_number,38,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7272727272727273,1.0,0.9772727272727273,0.9837983163081976
test_real,sender_type,shortcode,70,0.9857142857142858,0.49640287769784175,0.0,0.0,0.0,0.6086956521739131,0.03571428571428571
test_real,has_url,0,177,0.96045197740113,0.7563421828908554,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.9212962962962963,0.670099322380024
test_real,has_url,1,208,0.9519230769230769,0.8901098901098901,0.8076923076923077,0.75,0.875,0.9736111111111111,0.8477978503132693
test_real,has_phone_number,0,224,0.9642857142857143,0.9099497487437186,0.84,0.8076923076923077,0.875,0.9831002331002331,0.85557084580884
test_real,has_phone_number,1,161,0.9440993788819876,0.7205400192864031,0.47058823529411764,0.36363636363636365,0.6666666666666666,0.9151515151515152,0.6005755689876093
test_real,obfuscation_level,Level 0 - Formal,22,0.7727272727272727,0.4358974358974359,0.8717948717948718,0.7727272727272727,1.0,,
test_real,obfuscation_level,Level 1 - Leet nhẹ,6,1.0,1.0,1.0,1.0,1.0,,
test_real,obfuscation_level,Level 2 - Leet nặng,8,0.125,0.1111111111111111,0.2222222222222222,0.125,1.0,,
test_real,obfuscation_level,Level 3 - Dot/Dash,1,1.0,1.0,1.0,1.0,1.0,,
test_real,obfuscation_level,NONE,348,0.985632183908046,0.4963820549927641,0.0,0.0,0.0,,
test_mixed,data_origin,external_curated,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,paraphrased,434,0.9976958525345622,0.4994232987312572,0.9988465974625144,0.9976958525345622,1.0,,
test_mixed,data_origin,real,258,0.9612403100775194,0.8757704160246533,0.7727272727272727,0.68,0.8947368421052632,0.9874678111587982,0.9223914878608632
test_mixed,data_origin,synthetic,201,0.9950248756218906,0.49875311720698257,0.0,0.0,0.0,,
test_mixed,data_origin,synthetic_hard_positive,66,0.9696969696969697,0.49230769230769234,0.9846153846153847,0.9696969696969697,1.0,,
test_mixed,category,BHXH / Trợ cấp giả,67,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Cờ bạc / Betting,67,0.9701492537313433,0.49242424242424243,0.9848484848484849,0.9701492537313433,1.0,,
test_mixed,category,Dịch vụ công giả,57,0.9473684210526315,0.4864864864864865,0.972972972972973,0.9473684210526315,1.0,,
test_mixed,category,Dịch vụ công thật,37,0.9459459459459459,0.4861111111111111,0.0,0.0,0.0,,
test_mixed,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Giả mạo ngân hàng,53,0.9622641509433962,0.49038461538461536,0.9807692307692307,0.9622641509433962,1.0,,
test_mixed,category,Khác,84,0.9523809523809523,0.9495192307692308,0.9375,0.9090909090909091,0.967741935483871,0.9934640522875817,0.9902159299692506
test_mixed,category,Ngân hàng thật,44,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Nội dung nhạy cảm,63,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,P2P hard negative,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Quảng cáo hợp lệ,37,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tin nhắn cá nhân và OTP,65,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tuyển dụng giả,72,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Viễn thông,126,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Vận chuyển,28,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Đòi nợ / Đe dọa,50,0.98,0.494949494949495,0.98989898989899,0.98,1.0,,
test_mixed,sender_type,brandname,443,0.9841986455981941,0.9776341697379715,0.9655172413793104,0.9607843137254902,0.9702970297029703,0.9991662354091198,0.9972690735065229
test_mixed,sender_type,personal_number,518,0.9864864864864865,0.9821642014963182,0.9909443725743855,0.982051282051282,1.0,0.9993589743589744,0.9997982507381192
test_mixed,sender_type,shortcode,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_mixed,has_url,0,568,0.9806338028169014,0.9774647887323944,0.9690140845070423,0.9502762430939227,0.9885057471264368,0.999214812911331,0.9983631702069842
test_mixed,has_url,1,491,0.9938900203665988,0.992731848123751,0.9956331877729258,0.9941860465116279,0.9970845481049563,0.9994265147919633,0.9997703003618672
test_mixed,has_phone_number,0,777,0.9858429858429858,0.985797441977557,0.984993178717599,0.978319783197832,0.9917582417582418,0.9992295020989426,0.9992375262579395
test_mixed,has_phone_number,1,282,0.9893617021276596,0.9892632781267847,0.9902912621359223,0.9807692307692307,1.0,0.9993386243386243,0.9994800798086053
test_mixed,obfuscation_level,Level 0 - Formal,308,0.9902597402597403,0.49755301794453505,0.9951060358890701,0.9902597402597403,1.0,,
test_mixed,obfuscation_level,Level 1 - Leet nhẹ,28,0.8928571428571429,0.4716981132075472,0.9433962264150944,0.8928571428571429,1.0,,
test_mixed,obfuscation_level,Level 2 - Leet nặng,86,0.9534883720930233,0.4880952380952381,0.9761904761904762,0.9534883720930233,1.0,,
test_mixed,obfuscation_level,Level 3 - Dot/Dash,20,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,Level 4 - Mixed special characters,76,0.9868421052631579,0.4966887417218543,0.9933774834437086,0.9868421052631579,1.0,,
test_mixed,obfuscation_level,Level 5 - Extreme noise,7,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,NONE,534,0.9943820224719101,0.49859154929577465,0.0,0.0,0.0,,
test_challenge,data_origin,external_curated,50,1.0,1.0,0.0,0.0,0.0,,
test_challenge,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
test_challenge,data_origin,paraphrased,132,1.0,1.0,1.0,1.0,1.0,,
test_challenge,data_origin,real,258,0.9728682170542635,0.9238456672991777,0.8627450980392157,0.88,0.8461538461538461,0.9910729613733906,0.9117411566492466
test_challenge,data_origin,synthetic,100,1.0,1.0,0.0,0.0,0.0,,
test_challenge,data_origin,synthetic_hard_positive,130,0.9923076923076923,0.4980694980694981,0.9961389961389961,0.9923076923076923,1.0,,
test_challenge,category,BHXH / Trợ cấp giả,32,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Crypto / Đầu tư giả,21,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Cờ bạc / Betting,24,0.9583333333333334,0.48936170212765956,0.9787234042553191,0.9583333333333334,1.0,,
test_challenge,category,Dịch vụ công giả,32,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Dịch vụ công thật,27,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Dịch vụ y tế,10,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Giả mạo ngân hàng,33,0.9696969696969697,0.49230769230769234,0.9846153846153847,0.9696969696969697,1.0,,
test_challenge,category,Khác,112,0.9553571428571429,0.9547474747474747,0.96,0.9836065573770492,0.9375,0.9954998392799743,0.996460713550718
test_challenge,category,Ngân hàng thật,28,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Nội dung nhạy cảm,20,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,P2P hard negative,50,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Quảng cáo hợp lệ,25,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Thương mại điện tử,13,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tin nhắn cá nhân và OTP,48,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tuyển dụng giả,38,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Viễn thông,116,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Vận chuyển,15,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Đòi nợ / Đe dọa,26,0.9615384615384616,0.49019607843137253,0.9803921568627451,0.9615384615384616,1.0,,
test_challenge,sender_type,brandname,366,0.9863387978142076,0.9847838559205767,0.9799196787148594,0.991869918699187,0.9682539682539683,0.9981264010170965,0.9962539674702336
test_challenge,sender_type,personal_number,277,0.9891696750902527,0.9890578708275726,0.9901639344262295,0.9805194805194806,1.0,0.9992609016999261,0.9994271242724441
test_challenge,sender_type,shortcode,77,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
test_challenge,has_url,0,456,0.993421052631579,0.9928487414725947,0.9908256880733946,0.9878048780487805,0.9938650306748467,0.9992482459071166,0.9986961774875609
test_challenge,has_url,1,264,0.9810606060606061,0.9809817453570966,0.979757085020243,0.983739837398374,0.9758064516129032,0.9985008360721905,0.9982846591251819
test_challenge,has_phone_number,0,489,0.9938650306748467,0.9934434289034392,0.9917808219178083,0.9836956521739131,1.0,0.9995188880969352,0.9992459958781204
test_challenge,has_phone_number,1,231,0.9783549783549783,0.9781568545870605,0.9760765550239234,0.9902912621359223,0.9622641509433962,0.9992415048543689,0.9990966018139021
test_challenge,obfuscation_level,Level 0 - Formal,181,0.988950276243094,0.49722222222222223,0.9944444444444445,0.988950276243094,1.0,,
test_challenge,obfuscation_level,Level 1 - Leet nhẹ,8,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 2 - Leet nặng,64,0.96875,0.49206349206349204,0.9841269841269841,0.96875,1.0,,
test_challenge,obfuscation_level,Level 3 - Dot/Dash,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 4 - Mixed special characters,22,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 5 - Extreme noise,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,NONE,433,0.9907621247113164,0.4976798143851508,0.0,0.0,0.0,,
