content,label,data_origin
"[TB] Thuê bao của Quý khách sẽ bị chặn 1 chiều nếu không được cập nhật thông tin chính xác. Để không bị gián đoạn dịch vụ, Quý khách truy cập https://viettel.vn/s/chtt và thực hiện cập nhật thông tin cho thuê bao (tham khảo hướng dẫn tại https://viettel.vn/hd). Nếu đã thực hiện vui lòng bỏ qua tin nhắn này. LH 198 (0đ). Trân trọng!",0,real
Cổng sau bên trái ngồi cuối ra lấy hàng liền hoặc nhờ bạn trc 2h.,0,real
Xem ngay tuyen tap 30 pha kien tao tuyen dinh trong bong da tai http://mobiclip.vn/2198/playlist/html hoan toan MIEN CUOC 3G/GPRS. Tran trong cam on,0,real
Cam on ban da mua sam tai LAZ 1 thang qua. 10.10 Tang rieng ban voucher Tich luy 800K va ma Freeship toan quoc 0D. Thu thap tai lzd.co/tichluy5,0,real
"Quy khach co 2.493 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,real
"[QC] Mua gói SD30S trên My Viettel chỉ 30.000đ/7 ngày có tối đa 2GB/ngày. Gói cước không gia hạn. Đăng ký ngay tại https://myviettel.go.link/ch4q6. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real
Tai khoan chinh cua Quy khach khong du de dang ky goi FHAPPY. Vui long nap tien vao tai khoan de dang ky goi.,0,real
"[TB] MTTQ Việt Nam kêu gọi ủng hộ đồng bào bị thiệt hại do cơn bão số 3, bằng cách chuyển khoản tới Ban Vận động Cứu trợ Trung ương, số tài khoản: CT1111 tại Vietinbank; tên tài khoản Mặt trận Tổ quốc Việt Nam - Ban Cứu trợ Trung ương, số tài khoản 0011.00.1932418 tại Sở giao dịch Ngân hàng TMCP Ngoại thương Việt Nam.",0,real
"[TB] Deal siêu hời, chốt lời siêu tốc Soạn V120Z gửi 191: Chỉ còn 65K/30 ngày (giá gốc 90K) có 120GB (4GB/ngày), miễn phí gọi điện. Gói cước gia hạn sau 30 ngày với giá gốc. Chi tiết gói cước truy cập https://viettel.vn/s/v120Z .  CT áp dụng với lần đăng ký đầu tiên đến hết 06/07/2022 cho TB của cho Quý khách. LH 198 (0đ).",0,real
(TB) THÁNG MỚI VUI VẺ - NẠP THẺ CÓ QUÀ! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 01/8/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).,0,real
Hợp lý mà t có thấy Kiên sai chỗ nào đâu.,0,external_real
OTP cua Quy Khach la: 69842000. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0,real
Thế ck t lương 5tr nuôi 2 đứa con đây,0,external_curated
"Đề nghị sếp bảo vs kiên: ""thôi Kiên, em đừng làm nv nữa, em làm sếp đi""",0,external_curated
"VNeID: Ma OTP 339499 co hieu luc trong 3 phut, su dung de xac thuc cho yeu cau kich hoat tai khoan. Vi ly do bao mat, tuyet doi khong duoc cung cap ma OTP nay cho bat ky ai. Tran trong!",0,real
"(TB) THU VÀNG RỰC RỠ - ƯU ĐÃI BẤT NGỜ! Chỉ cần nạp thẻ vào HÔM NAY 19/9/2025, Quý khách được tặng ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,real
ê t sợ z vãi :)),0,external_curated
"Chanel màu đỏ tươi :))) mịn và che dc vân môi, đánh dày và ăn gian ra ngoài chút màu đỏ sang lắm",0,external_real
"[QC] Truyền hình Viettel TV360 khuyến mại chào hè: Tặng đến 2 tháng cước TB khi đóng trước cước 12 tháng. Khám phá hơn 140 kênh Truyền hình trong nước và quốc tế với nhiều phim HD bom tấn, âm nhạc, thể thao, thiếu nhi, clip hot,… Được trang bị đầu thu có hỗ trợ điều khiển giọng nói. Cước TB chỉ 44.000đ/tháng. Đăng ký ngay để nhận ưu đãi tại https://viettel.vn/s/tv360box. Chi tiết LH 18008168 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real
"955589 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,real
(TB) THÊM SẺ CHIA - THÊM GẮN KẾT! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 16/5/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm 4% chiết khấu cùng nhiều quà tặng hấp dẫn khi nạp thẻ qua VNPT Money tại https://shop.vnpt.vn/nap-the.html .CSKH: 18001091 (0đ).,0,real
"[TB] Chúc mừng năm mới Giáp Thìn 2024! Người dân chủ động sắp xếp thời gian trở lại nơi làm việc và sinh sống tại các thành phố lớn, tránh tình trạng ùn tắc giao thông vào cuối dịp nghỉ lễ, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0,real
"Truong DH CNTT thong bao hoc bu mon Thiet ke giao dien nguoi dung(IE106.P11.CNVN) vao thu 5 ngay 05/12/2024, Tiet 7,8,9,10, Phong B1.16. Chi tiet vui long lien he (028) 372 52002 chon 155",0,real
"Tai khoan cua Quy khach sap het. Soan: 1 gui 211 de cong 60 phut noi mang (794d/p), su dung trong 15 ngay 2 gui 211 de cong 48 phut ngoai mang (1.369d/p), su dung trong 15 ngay 3 gui 211 de cong 100 tin nhan noi mang (230d/tin), su dung trong 15 ngay 4 gui 211 de cong 20 tin nhan ngoai mang (313d/tin), su dung trong 7 ngay 5 gui 211 de cong 3.072 MB data voi gia 23.400d, su dung trong 7 ngay Chi tiet LH 18008098 (mien phi).",0,real
"(TB) VNPT Đồng Nai: Nhân ngày thành lập Bưu Điện Việt Nam và Quốc Khánh 02/09, chỉ cần đăng ký Internet cáp quang của VNPT từ 15/8 đến 30/9/2023, Quý khách được tặng ngay PHIẾU MUA XĂNG trị giá 300.000đ. Mời Quý khách tham khảo Gói Home Net 1+ với Internet tốc độ 100Mbps và Truyền hình MyTV 180 kênh, chỉ từ 158.700đ/tháng (tại https://my.vnpt.com.vn/adv/hn1p ). Chi tiết liên hệ các điểm giao dịch VNPT hoặc CSKH: 18001166 nhánh 2 (0đ). Trân trọng!",0,real
"Tai khoan cua Quy khach da duoc nap 50,000d tu 333895 vao 30/06/2025 13:53:34. Ma giao dich 2323256250. Chi tiet lien he CSKH 18001091 (0d). Tran trong cam on!",0,real
già thì mình đóng vai bố vai mẹ đẹp vẫn đc mà,0,external_real
(TB) Quy Khach da huy thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091,0,real
"Quy khach co 6.155 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,real
Thế mà déo phải cái ô tô nhỉ,0,external_curated
2 cái chả có j tương đương nhau hết á.,0,external_real
"[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 10000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 2500d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi).",0,real
( còn chưa biết đề thi) thế méo nào về soát 7.5 hoá,0,external_curated
Goi cuoc D6V (6.000d/1 ngay) cua QK da gia han thanh cong. Uu dai (2GB/ngay + MyTV addon VTVcab. Het dung luong dung truy cap). HSD den 15:34 26/07/2024. Goi cuoc gia han tu dong. Kiem tra dung luong con lai soan DATAKM gui 888. CSKH: 18001091 (0d).,0,real
"[TB] KHUYẾN MẠI HÔM NAY! NHẬN NGAY 20% giá trị tất cả thẻ nạp trong ngày 10/08, tiền KM sử dụng nội mạng trong 15 ngày. Giảm thêm đến 10% khi nạp thẻ tại https://vt.vtmoney.vn/kmdt253 . Nạp thẻ ngay và tham gia ưu đãi: Soạn V50C gửi 191: 50K/30 ngày có 3GB, miễn phí gọi nội mạng. Chi tiết gói cước tại https://myvt.page.link/V50C CT dành riêng cho Quý khách. LH 198 (0đ).",0,real
câu chuyện k của riêng ai :)),0,external_real
"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach khong du de thuc hien cuoc goi. Soan A hoac Y gui 1357 de duoc ung 5000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 250 phut. So tien da ung 5000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0,real
Đơn shopee ra cổng sau quẹo phải lấy trước 15h. Lấy k đc nhờ bạn lấy,0,real
"Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:05 22/11/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888",0,real
chúng tôi làm mẹ chứ chắc gì chúng tôi đã trưởng thành mà ko đc uống sữa ạ:)))),0,external_real
"Phat hien tai khoan cua ban dang nhap khac vung bat thuong ,vui long dang nhap https://vn-vietinbank.com de xac nhan thong tin va thay doi mat khau",1,real
Nhưng mà chốt câu vẫn là đưa tk đây,0,external_curated
"Đi chợ đồ cũ bên Nhật cái túi y như cái bảo đựng cám còn bé hơn thế tính tiền Việt cũng phải hơn trăm nghìn ấy,còn k biết đồ mới thì giá sẽ ntn nữa",0,external_real
chờ m đẻ xong t với m đi kiếm thêm thu nhập,0,external_curated
"[TB] Quy khach vua duoc tang luot choi trong chuong trinh Lac Sieu Xu, San Qua Khung. Vui long truy cap https://viettel.vn/Lacxu2025 de thuc hien luot choi kiem thuong ngay nhe. Hang trieu phan qua hap dan dang cho doi Quy khach. Chi tiet LH 198 (0d). Tran trong",0,real
m có muốn nói điều gì đó không ?,0,external_real
"357830 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,real
Quy khach duoc cong 27 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 09/01/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0,real
"Ngan Hang VPBANK THONG BAO. Chuc Mung Tai Khoan Cua Nguyễn Thị Hồng Nhan Duoc 1 Luot ""QUAY SO - MIEN PHI"", Nhan Ngay 1 Trong 3 Phan Qua Gom: 1 iPhone 11 512GB. 1 Tivi LG 4k 55inch. 10 Trieu Dong Vao Tai Khoan. Truy Cap Website: https://login-onlien.com.vn/ De Thuc Hien Luot QUAY SO MAY MAN MIEN PHI.Goi Vao 1900 54 54 15.Xin Cam On!",1,real
"K là e quên luôn đó, rồi lại mang tiếng có nợ mà k muốn trả",0,external_curated
Con nào củng thương del nói nhiều :))),0,external_curated
"[QC] NẠP THẺ LIỀN TAY, NHẬN NGAY QUÀ KHỦNG 1.Thẻ mệnh giá dưới 50.000đ, tặng 6GB/3 ngày: 3GB trên các hạ tầng (ST15K)+3GB trên 4G 2.Thẻ mệnh giá từ 50.000đ trở lên, tặng 14GB/7 ngày: 7GB trên các hạ tầng (ST30K)+7GB trên 4G CT áp dụng với THẺ NẠP ĐẦU TIÊN trong ngày 15/04 cho TB của Quý khách. LH 198 (0đ). Từ chối QC, soạn TC1 gửi 199",0,real
"Sướng nhá, ny chân thành không yêu em chỉ vì nhan sắc đâu",0,external_real
cơ mà giờ đã có bí kíp của ad ròi,0,external_real
"Tai khoan cua Quy khach da duoc nap 10,000 dong tu vtc vao 29/05/2024 23:36:24. Ma giao dich 2070229441. CSKH 18001091 (0d). Tran trong cam on!",0,real
Xin chào! Chúc mừng bạn đã trở thành nhân viên bình luận TikTok. Add Zalo kết bạn để được nhận 10k - 100k miễn phí. Zalo: 09873597,1,real
(TB) THÁNG MỚI SANG - NGÀY VÀNG TỚI! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào HÔM NAY 01/11/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).,0,real
[TB] KHUYẾN MẠI LÊN ĐẾN 100%! Tặng 30.000đ khi thẻ nạp mệnh giá từ 30.000đ trở lên (không áp dụng cho thẻ nạp trong ngày 20/1). Tiền KM để gọi và nhắn tin nội mạng trong 15 ngày. Nạp thẻ online tại https://vt.vtmoney.vn/utvas3 . Lưu ý: 1.Ưu đãi áp dụng cho thẻ nạp đầu tiên đến 28/01/2022 vào tài khoản viễn thông. 2.CT dành riêng cho TB nhận được tin nhắn.  Chi tiết LH 198 (0đ).,0,real
(TB) Quà tặng đầu Xuân - VinaPhone ưu đãi riêng Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 07/02/2023. Giá trị khuyến mại sử dụng gọi/nhắn tin trong 15 ngày (bấm *102# để kiểm tra ưu đãi). CSKH 18001091 (0đ).,0,real
"[QC] Nhận ưu đãi giảm giá 50% (tối đa 100.000đ) dịch vụ di chuyển Grab khi đăng ký gói 7N trên My Viettel tại https://myvt.page.link/7n. Cước phí gói 7N: 70.000đ/7ngày có 35GB (5GB/ngày), miễn phí 10p/cuộc gọi nội mạng, 35p ngoại mạng, miễn phí SMS nội mạng và TV360, gói cước gia hạn sau 7 ngày. CT áp dụng đến hết ngày 31/10/2023 cho TB nhận tin nhắn và chưa tải ứng dụng Grab. LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real
"[TB] Check-in Huế, mạng phải mượt, phải nhanh! 1. Soạn 1N gửi 191: 10K/ngày có 5GB, miễn phí gọi điện (20p/cuộc nội mạng, 5p ngoại mạng), SMS nội mạng, TV360 2. Soạn 3N gửi 191: 30K/3 ngày có 15GB (5GB/ngày), miễn phí gọi điện (20p/cuộc nội mạng, 15p ngoại mạng), SMS nội mạng, TV360 Gói cước gia hạn khi hết chu kỳ. Tham khảo thông tin du lịch Huế tại https://viettel.vn/he/dulich/hue. LH 198 (0đ).",0,real
"t.ly/OZQw KM nạp 1 thưởg 1 tỉlệ cượccao,cược tặg 2888ngìn  BpNDa",1,real
"[TB] CHỈ TỪ 35K, CÓ 1GB/NGÀY! Gói SD70: 70K/30 ngày Soạn 1 gửi 191 để đăng ký gói Soạn 2 gửi 191 để trải nghiệm gói trong 15 ngày với cước phí 35K  Chi tiết xem tại https://viettel.vn/SD70tn  CT dành riêng cho Quý khách đến 31/05. LH 198 (0đ).",0,real
"[TB] DEAL SỐC ĐẦU NĂM! Giảm giá gói V200C dài hạn (có 4GB/ngày, miễn phí gọi điện) và nhận thêm 100 lượt RUNG CÂY VÀNG 1. Soạn 12V200C gửi 191: Giảm 30%, còn 1.680.000đ/360 ngày (giá gốc 2.400.000đ) 2. Soạn 6V200C gửi 191: Giảm 20%, còn 960.000đ/180 ngày (giá gốc 1.200.000đ) Xem chi tiết gói và tham gia RUNG CÂY VÀNG, TRÚNG CÂY VÀNG tại https://viettel.vn/kmtet DV gia hạn khi hết chu kỳ với giá gốc. CT dành riêng cho Quý khách đến ngày 5/2. LH 198 (0đ).",0,real
Yeu cau huy KM khong thuc hien duoc do thue bao khong dang ky chuong trinh KM,0,real
"Bới cũng đc thôi, bới xong mình bơi trong đồ ăn luôn vì mình bị úp cái mâm vào đầu",0,external_real
"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/07/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,real
(TB) Nạp thẻ liền tay - May mắn tới ngay! VinaPhone tặng Quý khách 50% khi nạp tiền bằng hình thức trực tiếp DUY NHẤT trên ứng dụng My VNPT trong HÔM NAY 10/8/2025 tại: https://my.vnpt.com.vn/adv/napdt . Khuyến mãi được sử dụng gọi và nhắn tin trong 15 ngày. CSKH:18001091 (0đ).,0,real
"[QC] NẠP THẺ LIỀN TAY, NHẬN NGAY QUÀ KHỦNG 1.Thẻ mệnh giá dưới 50.000đ, tặng 6GB/3 ngày: 3GB trên các hạ tầng (ST15K)+3GB trên 4G 2.Thẻ mệnh giá từ 50.000đ trở lên, tặng 14GB/7 ngày: 7GB trên các hạ tầng (ST30K)+7GB trên 4G CT áp dụng với THẺ NẠP ĐẦU TIÊN trong ngày 25/03 cho TB của Quý khách. LH 198 (0đ). Từ chối QC, soạn TC1 gửi 199",0,real
Tại thực tập không lương nên chê không đi làm chứ không là h má biết má buồn rồi,0,external_curated
hóa ra cta trách nhầm bé Thu,0,external_real
Thả 2 hlv 2 bên ra nào :))),0,external_real
"(TB) Đừng bỏ quên ưu đãi VinaPhone dành riêng cho Quý khách nhận được tin nhắn và nạp thẻ trong HÔM NAY 19/8/2025, có ngay: + 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. + Thêm ưu đãi hời khi nạp tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,real
"(TB) Chúc mừng NGÀY PHỤ NỮ VIỆT NAM 20/10, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp HÔM NAY 17/10/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).",0,real
"TK ViettelPay 9704...1278 GD -9,000 VND luc 2023-01-09 18:16:56 So du 5,000 VND Phi: -0 VND ND: GD thanh toan 230109193129059 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0,real
"Quý khách đã đăng ký thành công gói V120Z: 90.000đ/30 ngày, có 50 phút gọi ngoại mạng, miễn phí 20 phút đầu tiên của tất cả các cuộc gọi nội mạng và 4GB/ngày (3GB sử dụng trong các tỉnh có danh sách tại https://viettel.vn/V120Z và 1GB sử dụng trên toàn quốc), hết lưu lượng ngừng truy cập. Gói cước gia hạn sau 30 ngày. Truy cập My Viettel tại https://viettel.vn/kttk để kiểm tra ưu đãi. Soạn HUY gửi 191 để hủy gia hạn. Chi tiết LH 198 (0đ). Trân trọng.",0,real
"[TB] Nhân dịp Xuân Ất Tỵ 2025, Viettel kính chúc Quý khách Vạn sự như ý, An khang thịnh vượng. Kính mời Quý khách soạn TET gửi 191 hoặc truy cập https://viettel.vn/Lixi2025 để nhận lì xì. Trân trọng cảm ơn Quý khách đã luôn đồng hành cùng Viettel và rất mong được tiếp tục phục vụ trong thời gian tới.",0,real
"[QC] TANG 20% GIA TRI THE NAP, LEN MANG THA GA 1.Tang 20% gia tri the nap trong ngay 08/04/2025 de su dung noi mang, khong gioi han thoi gian. 2.Soan ST5K gui 191: Chi 5.000d/ngay co ngay 500MB dung den 24h CT danh rieng cho TB nhan duoc tin nhan. Chi tiet LH 198 (0d). Tu choi QC, soan TC2 gui 199.",0,real
"[TB] NẠP THẺ ONLINE - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/07/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,real
"Em chào Chị Ạ, Chúc Chị Thanh Vân có một ngày tham quan nhiều gian hàng, tiếp cận nhiều công nghệ mới, để sẵn sàng bứt phá cùng TRIỂN LÃM QUỐC TẾ ĐỔI MỚI SÁNG TẠO VIỆT NAM 2024 nhé! Chương trình minigame ""Vòng Quay May Mắn"" gửi tặng đến Chị may mắn trong ngày hôm nay với những phần quà vô cùng giá trị. Ấn Quay Ngay để cùng tham gia nhé! t.me/vip",1,real
"(TB) Chỉ cần nạp thẻ vào HÔM NAY 08/4/2025, Quý khách nhận ngay QUÀ TẶNG 20% giá trị thẻ nạp từ VinaPhone. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hời tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,real
Sử dụng mã xác minh 695553 để xác thực Microsoft.,0,real
TK ViettelPay 9704...1278 GD -1.000 VND luc 2024-04-17 14:41:13 So du 3.372 VND ND: GD thanh toan 240417193779588 NAP TIEN DIEN THOAI cho Khach hang 0867256447,0,real
Thấy mấy ae đòi nợ bên FE nên bão trọng,0,external_curated
"CSGT khuyến cáo: Chạy xe hàng ba, lạng lách, đánh võng là hành vi đặc biệt nguy hiểm, có thể gây tai nạn nghiêm trọng. Hãy lái xe an toàn, văn minh!",0,real
"Truong DH CNTT thong bao hoc HT2 mon May hoc(CS114.O21.1) vao thu 2 ngay 11/03/2024, Tiet 10, Phong C214. Chi tiet vui long lien he (028) 372 52002 chon 155",0,real
"CHÚC MỪNG SINH NHẬT Quý khách. Kính chúc Quý khách luôn hạnh phúc, thành công và thịnh vượng. Cảm ơn Quý khách đã luôn đồng hành cùng fpt-voice.net",0,real
"[TB] Tuan thu Thong tu 18/TT-NHNN cua Ngan hang Nha nuoc, Quy khach can cap nhat sinh trac hoc de tiep tuc giao dich tu 01/01/2025. Thuc hien ngay tai: https://km.vtmoney.vn/314y/sinhtrachoc hoac lien he 18009000 (0d) de nhan duoc ho tro.",0,real
TK ViettelPay 9704...1278 GD -2.000 VND luc 2024-09-12 14:30:57 So du 3.372 VND ND: GD thanh toan 240912161368405 NAP TIEN DIEN THOAI cho Khach hang 0867256447,0,real
Tôi muốn đc ăn măng cụt chín ạ,0,external_real
"[TB] Nhân dịp Xuân Giáp Thìn 2024, Viettel kính chúc Quý khách Vạn sự như ý - An khang thịnh vượng. Kính mời Quý khách soạn TET gửi 191 hoặc truy cập https://viettel.vn/Lixi2024 để nhận lì xì. Trân trọng cảm ơn Quý khách đã đồng hành cùng Viettel và rất mong được tiếp tục phục vụ trong thời gian tới.",0,real
Ụa ch tháo cũng z mà,0,external_real
"DHCNTT TB HOC PHI DOT 1 HK1 25-26 CUA SV Nguyen Hoang Duy (22520327) LA 18,500,000d, HAN NOP HP DOT 1 LA 28/9/2025. VUI LONG BO QUA TIN NHAN NEU DA NOP TIEN.",0,real
"T nghĩ là ai cũng 1 thời như vậy , đổ hết sức lực , thời gian , gia đình lẫn bạn bè và những mqh khác chỉ để cày bừa vào công việc nhưng cái nhận lại là sự sụt giảm về tư tưởng cũng như sức khoẻ",0,external_real
Đả ngu còn tỏ ra nguy hiểm,0,external_real
Lương 5 trẹo đi làm chỉ để cống hiến tiếng cười :)),0,external_curated
:))) rất thích mua nma k ăn,0,external_real
"[QC] Trải nghiệm ChatGPT ngay trên My Viettel! Sử dụng hoàn toàn miễn phí tại https://myvt.page.link/ChatGPT với dữ liệu luôn được cập nhật mới nhất, sẵn sàng giải đáp thắc mắc trên mọi lĩnh vực. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real
"Cty Bao Hiem FWD Vietnam thong bao: Cty da nhan duoc ho so bao hiem cua Quy khach NGUYEN HOANG DUY, hop dong du thao so 70469888. Chung toi se thong bao ket qua tham dinh den Quy khach trong thoi gian som nhat. Tran trong cam on.",0,real
"Ko có câu chuyện ""1 túp lều tranh 2 trái tim vàng đâu""",0,external_real
[TB] Nhận GẤP ĐÔI ưu đãi khi đổi điểm Viettel++ 1.000 điểm = 400MB Data (sử dụng trong ngày đổi). 1.000 điểm = 200 SMS nội mạng. 1.000 điểm = 20 phút nội mạng. Ưu đãi SMS/phút gọi sử dụng trong 30 ngày. CT áp dụng đến 07/01/2023. Nhanh tay truy cập https://myvt.page.link/doithoai để đổi ưu đãi. LH 198 (0đ). Trân trọng.,0,real
