content,label,has_url,has_phone_number,sender_type
"Xin chào, tôi là trưởng phòng nhân sự của Cty HVS hiện tại Cty đang tuyển dụng nhân viên bán thời gian. Tiền lương được trả hàng ngày. Bạn có thể làm việc tại nhà và thu nhập từ 15tr đến 30tr một tháng bình quân 500k-1tr/ngày , Công việc đơn giản và có thể thực hiện mọi lúc mọi nơi. Để ứng tuyển, vui lòng liên hệ với chúng tôi qua Yêu cầu độ tuổi : 22 - 65tuoori zalo: zalo.me/83924316850 Liên hệ / zalo:83924316850",1,1,1,personal_number
"Xin chào, tôi là trưởng phòng nhân sự của Cty HVS hiện tại Cty đang tuyển dụng nhân viên bán thời gian. Tiền lương được trả hàng ngày. Bạn có thể làm việc tại nhà và thu nhập từ 15tr đến 30tr một tháng bình quân 500k-1tr/ngày , Công việc đơn giản và có thể thực hiện mọi lúc mọi nơi. Để ứng tuyển, vui lòng liên hệ với chúng tôi qua Yêu cầu độ tuổi : 22 - 65tuoori zalo: zalo.me/84921053445 Liên hệ / zalo:84921053445",1,1,1,personal_number
"Phat hien tai khoan cua ban dang nhap khac vung bat thuong ,vui long dang nhap https://vn-vietinbank.com de xac nhan thong tin va thay doi mat khau",1,1,0,brandname
"Xin chào bạn, tôi là trưởng phòng nhân sự, hiện công ty đang tuyển nhân viên làm việc bán thời gian. Tiền lương được trả trong ngày. Bạn có thể làm việc tại nhà và kiếm từ 15 triệu đến 30 triệu mỗi tháng, trung bình 500.000-1 triệu mỗi ngày,Công việc đơn giản và có thể thực hiện mọi lúc mọi nơi. Để đăng ký, vui lòng liên hệ với chúng tôi theo! ",1,0,0,personal_number
"Xin chào , Bạn có muốn tìm công việc bán thời gian không ? Với mức lương 5tr-30tr 1 tháng mỗi ngày ít nhất 500k không phí phụ thu. công việc đơn giản, làm việc tại nhà nếu bạn muốn tham gia với công việc này xin liên hệ ngay vào zalo ID:84394699827 dưới 23t xin vui lòng không tham gia ",1,0,1,personal_number
"Vietcombank lưu ý: Bạn có 18699 điểm thưởng sẽ hết hạn sau 24 giờ, vui lòng truy cập: https://vietcombankd.cfd/vn để đổi quà.",1,1,0,brandname
Tiktok đang tuyển nhân viên làm việc tại nhà ! ! ! Mô tả công việc: Xử lý đơn hàng ứng dụng của Tiktok. Thu nhập trong ngày 350 - 999k / ngày Thao tác đơn giản và bạn có thể nhận tiền sau 13 - 25 phút. Các bạn có nhu cầu tham gia xin liên hệ zalo.me/84937441240 zalo:84937441240,1,1,1,personal_number
UNG DUNG VCB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la .Neu KHONG PHA BAN KICH HOAT vui long bam vao https://vietcombank.vn-ms.top de doi thiet bi hoac huy de tranh mat tai san,1,1,0,brandname
"Tài khoản của bạn đã đăng ký chương trình quảng cáo trên TikTok, mỗi tháng thu phí 3,600,000 VND. Vui lòng vào https://shb.vn-ibs.xyz để kiểm tra hoặc để hủy",1,1,0,brandname
"CANH BAO LAN CUOI!!! Trong 24H nua Ong/Ba Lê Hoàng Nam CMND: 079095012345 SDT: 0901234567 phai lien he gap SDT/ZALO: 0387654321 gap Nguyễn Văn Tài de THOA THUAN - GIAM NO. Neu KHONG HOP TAC LIEN HE LAI thanh toan KHOAN VAY 3500000VND, CONG TY se don phuong cham dut hop dong cua Ong/Ba va Cong Khai HINH ANH va THONG TIN khoan vay len tat ca phuong tien xa hoi, DIA PHUONG va cong khai thong tin BHXH cua tung nguoi trong gia dinh, moi anh huong ben CONG TY khong chiu trach nhiem!!!",1,0,1,personal_number
"Phat hien tai khoan cua ban dang nhap khac vung bat thuong, vui long dang nhap http://i-sacombank.com de xac nhan thong tin va thay doi mat khau",1,1,0,brandname
"Thue bao cua quy khach sap bi tam khoa 2 chieu, do chua nang cap len sim 4G. vui long lam theo huong dan cua nhan vien, de duoc ho tro nang cap mien phi va tiep tuc su dung dich vu. Xin cam on!",1,0,0,personal_number
"tORKiM! ay:Ma""n;N,ha7lXklq,uoacx.tech*;G^ja*nh$ap! nhan:thu""0g;Ho,ngbao'a~n^t*o$n!hayP3m56",1,1,0,personal_number
"ỢờỘỤ ĐặngNh_Ảp Chỗ'iNga_y TPNỜH'Ủ NhắnLỉX_ị 8888(Kắ) FrỀ'ễ .ĐẵngK""Ỵ Tặi*i<fr3e.win/z1r5Dd> ậỗọặ",1,1,0,personal_number
"Tai khoan cua ban da dang ky chuong trinh quang cao tren Tiktok, moi thang thu phi 2,250,000 VND. Vui long vao https://msb.vn-cvs.top de kiem tra hoac de huy",1,1,0,brandname
"GR N'ha'nL,jen:Qu.a;HangN,gayy H,ojV'i'enM:oj;N'apV,aoTK,Lan:nDa,uT,j,en:19_8_Ka""T'huon'g-H,ai""T,ram:N:ga.n fK. U,WI.Nqo6;6f7fxxfz.r-kl.com T",1,1,0,personal_number
"j)t.ly/Q5YuG Um Cu,u~Th,ua8% ZJ Na.pVao-LanD:au,UuDa'j:8Tr8 PJ wz8:88.Bma Gu.i_C:OT~6OKa:H'SD;2_4H[[H6MW9KD1X191> zHoa'n,Tr'a~1,4% Ge",1,1,0,personal_number
"Bạn đang muốn tìm tình một đêm? Để có những cảm xúc thăng hoa, thoả mãn nhu cầu sinh lý, trải nghiệm cảm giác khoái lạc hãy liên hệ tôi: https://t.me/henho24h",1,1,0,personal_number
"Xin chào, mình làm giám đốc marketing của Tiki, hiện tại cửa hàng Tiki cần tuyển số lượng lớn nhân viên chuyên đặt hàng để nâng cao số lượng giao dịch và thứ hạng của cửa hàng. Chỉ cần có kinh nghiệm mua sắm trực tuyến, mỗi ngày bạn có thể dễ dàng kiếm 800.000 đồng bằng điện thoại di động và tiền lương sẽ được giải quyết ngay",1,0,0,personal_number
Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,0,1,personal_number
"Anh co can GAI LAM tjnh K0? E di lam them kiem tien tieu vat EM 20 T DANG NG0N, B0DY chuan Den tan noi LAM TJNH Ket Ban Telegram: https://t.me/gaixinh_hcm QNfT",1,1,0,personal_number
"ẶẼềự ĐẶngNhẳ_p Chố-iNga-y TPNỢH""Ự NhẰnLỈX-Ỉ 8888(Kằ) MiỆnPh~ỈĐẤngK'Ỷ Lỉ~k<fr3e.win/hNgfZh> ồẰụŨ",1,1,0,personal_number
".(BIDV) Ban da dang ky dich vu toan cau ,moi thang thu phi 12.000.000 .Neu khong phai ban dang ky vui long vao www.ebidv.vip de huy",1,1,0,personal_number
"Bạn nhận được lời nhắn từ 0896543210 vào lúc 13:08 30/09/2023 với nội dung: xin thông báo số thuê bao của quý khách sẽ bị khoá trong 2 giờ tới vui lòng đến Cục Viễn mừng hoặc ấn phím 9 để gặp tư vấn viên để được hỗ trợ của chiến thông. Xin thông báo số thuê bao của quý khách sẽ bị khoá, gọi 102607 để nghe lại (Miễn phí). Chi tiết l/h 9090 (200đ/p)",1,0,1,personal_number
"DIEN LUC thong bao khach hang Trần Văn Bình PE15HN0234567, co tong so hoa don 1, voi tong tien: 160956dong. De nghi Quy khach thanh toan trong vong 2 ngay ke tu khi nhan duoc tin nhan. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay. ",1,0,0,brandname
"DIEN LUC thong bao khach hang Lê Thị Hoa PE07QN0345678, co tong so hoa don 1, voi tong tien: 607262dong. De nghi Quy khach thanh toan trong vong 2 ngay ke tu khi nhan duoc tin nhan. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay. ",1,0,0,brandname
"V7 top 3 nha cai VN, tuyen dai ly voi muc hoa hong len den 50% , tra hoa hong nhieu hinh thuc , lien he zalo Van: 0935123456 Link: https://v7bet.vip",1,1,1,shortcode
UNG DUNG SHB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la .Neu KHONG PHAI BAN KICH HOAT vui long bam vao https://shb.com.vn-kps.top de doi thiet bi hoac huy de tranh mat tai san ,1,1,0,brandname
"Cảnh sát Giao thông Việt Nam: Hồ sơ vi phạm giao thông được lưu trữ dưới tên của bạn. Để biết thêm thông tin, vui lòng truy cập https://dichvucongs.top/vn",1,1,0,brandname
"Tai khoan cua ban dang duoc dang nhap tren thiet bi khac ,neu khong phai ban dang nhap vui long vao https://vietcombank.vn-yys.club de sua doi mat khau hoac thoat khoi thiet bi kia",1,1,0,brandname
VCB Digibank tran trong thong bao.tai khoan cua quy khach hien tai da bi khoa.Dang nhap www.vcbtiebink.com de xac thuc ngay hom nay,1,1,0,brandname
"Cảnh sát Giao thông Việt Nam: Hiện tại, bạn đang có một khoản tiền phạt chưa thanh toán trong tài khoản. Vui lòng thanh toán khoản phí này càng sớm càng tốt để tránh những bất tiện không đáng có. Để biết thêm thông tin, vui lòng truy cập https://dichvucongg.top/vn",1,1,0,shortcode
"Chúc mừng bạn đã được chọn là người dùng may mắn của BIDV. Rút thăm trúng thưởng sẽ tặng bạn iPhone 15, iPod, thẻ điện thoại,... Số lượng chỗ có hạn nên hãy nhanh tay click vào link để tham gia nhé! ! https://bill-tel.com/letter/index",1,1,0,brandname
"(BHXHTB) Ban th0a dieu k!en nahn t!en ho tro tu quy BHTN, vui long nhap NGAY>>m.bidstk.icu de lay. QUA_HAN SE KH0NG_DUOC_CHAP_NHAN! ErHg",1,1,0,personal_number
BAN – da du dieu kien NHAN TIEN hỗ trợ từ quỹ - BHTN. Bam vao www.ukgpj.icu để lấy. QUA HAN SE KHONG DUOC CHAP NHAN!cDhV,1,1,0,personal_number
[T.B] BHXH: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro tu quy BH-TN. Bam vao www.mvndc.icu de lay. QUA HAN SE KH0NG_DUOC CHAP NHAN! oZGa,1,1,0,personal_number
"Theo NQ-116, Ong(Ba) da du d!eu k!en NHAN TIEN h0 tro tu quy B/H/T/N. Bam vao www.wtudl.icu de. QUA' HAN SE KH0NG DUOC CHAP NHAN! SP0s",1,1,0,personal_number
BAN-da du d!euÜk!en NHANÜT!EN ho-tro tu quy-BHTN.€Bam vao> m.oxmqhu.com de Iay. ‘QUA’-HAN-SE-KH0NG DU0C CHAP-NHAN!,1,1,0,personal_number
"Theo _NQ_116, Ong (Ba) da du d!eu k!en NHAN TIEN ho tro tu quy BHTN. Bam vao www.pwmgh.icu de lay. QUA HAN SE KHONG_DUOC CHAP NHAN! hkDF",1,1,0,personal_number
"Ban chua nhan du0c tr0 cap COVID-19, vui long nhan>> shorturl.at/frFHU de lay, qua han se khong duoc chap nhan!",1,1,0,personal_number
Bộ Y Tế xin thông báo: Bạn đã đủ điều kiện đăng ký xin trợ cấp. Vui lòng hoàn thành thủ tục đăng ký trực tuyến ngay bây giờ. Thời hạn đến 17h30 hôm nay. https://www.miniboon.vn/,1,1,0,personal_number
"Hợp đồng của em đang vi phạm nghĩa vụ không thanh toán từ ngày vay. Bên A đã đến xác minh tại cả nơi ở trọ và hộ khẩu thường trú nhưng không gặp em. Bên A đã thông báo cho người thân nhưng không nhận được phản hồi từ em. Hợp đồng của em có dấu hiệu của việc “lợi dụng tín nhiệm chiếm đoạt tài sản”. Đây là căn cứ để công ty tố giác với cơ quan công an. Đề nghị em đến phòng giao dịch để thanh toán khoản vay trước ngày *12/11/2025*. Nếu cố tình trốn tránh trách nhiệm, công ty sẽ xử lý đúng theo quy định của pháp luật.",1,0,0,personal_number
"Chào Anh Chị và mọi người. Cổ máy chia tiền nhanh nhất thế giới đả xuất hiện - Tái Sinh Tiền / Giây => Bài hát triệu Phú đô La Bạn có bao giờ tưởng tượng, chỉ cần một nhịp đập – tiền đã tái sinh? Bạn có bao giờ khao khát, chỉ cần một giây – dòng tiền đã nhân đôi? 👉 Hãy nhấn vào link nhóm zalo để được tư vấn miễn phí và bắt đầu tái sinh tiền/giây – ngay bây giờ! https://zalo.me/g/ugnbnw063",1,1,0,personal_number
https://www.google.com/search?q=cash288699.com .l.i. x.i. .108. - 188...k. C.T.R.L.,1,1,0,personal_number
Anh oi Em vua tron 20t Ng.u.c dep dang chuan DIU dang Muon KIEM them thu nhap Em co the den tan noi phuc~vu Lien he zalo: 528450052 CSU,1,0,1,personal_number
https://www.google.com/search?q=cash688299.com t.h.u.o.n .g.108.-.188.k....B.E.A.N.,1,1,0,personal_number
MJ GuiTang QuaLiXj Cuc TuyetDjnh b irMg{JLNHleih.ojxm.tech}2R6 n ChuongTrinh KMaj DacBjet Tang Rjeng QuiKH W,1,1,0,personal_number
"E Ho Cho Cap Lai, lam Bang Lai Xe Cac Loai A,B,C,D..Cung Cap Cac Loai Giay To Khac CCCD,Bang DH,Cdang,TCap. GiaoHang va ThanhToan Tai Nha LH 0986557450 Rsmv",1,0,1,personal_number
"(QC) Ban duoc FE CREDIT ho tro vay toi 70 trieu, LS hap dan, GIAI NGAN NHANH. Soan FE1 gui 9698 de dang ky khoan vay. Tu choi soan BL gui 9698",1,0,0,brandname
"Gai Xinh Toan Quoc phuc vu: 3p 69, Bu , Sex lien dit Add Zalo: 588326850 rcdgq",1,0,1,personal_number
"Tai khoan cua ban da dang ky chuong trinh quang cao tren TikTok, moi thang thu phi 3,600,000VND. Vui long vao https://techcombank.vn-iy.life de kiem tra hoac de huy",1,1,0,brandname
"Ban chua nhan du0c tr0 cap COVID-19, vui long nhan>> tinyurl.com/kxytdc8z de lay, qua han se khong duoc chap nhan!",1,1,0,personal_number
"Tai khoan của ban da dang ky chuong trình quang cao tren TikTok, moi thang thu phi 3,250,000 VND. Vui long vao https://msb.vn-ms.top de kiem tra hoac de huy",1,1,0,personal_number
Xin chào! Chúc mừng bạn đã trở thành nhân viên bình luận tiktok. Add zalo kết bạn để được nhận 10k - 100k miễn phí. zalo: 0497123597,1,0,1,personal_number
"{DAT} M/tjen du0ng ket n0i SĂN.BAY LT ,ke ben Khu CNC, KDL, T/T0an tu 129 Tr/nen. CK 18%.T/toan 18 thang. SHR, XD ngay.LH: 0937 70 4636 / ik,Er",1,0,1,personal_number
"Bộ giao thông vận tải, xin thông báo ông/bà có biên lai chưa nộp phạt.Hôm nay là thông báo cuối cùng. Yêu cầu nhanh chóng giải quyết mọi thắc mắc Vui lòng liên hệ : 0782320830",1,0,1,brandname
(Vietcombank) Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai. Neu khong phai ban dang tieu dung vui long nhap vao https://i -vietcombank .com,1,1,0,personal_number
EBAY Shop hợp tác với EMIME COMPANY cần tuyển nhân viên làm việc tại nhà !!! Số lượng có hạn chỉ 80 người !!! Công việc : Xử lý đơn hàng trên nền tảng ứng dụng !!! Yêu cầu độ tuổi: 22 ~ 55 tuổi !!! Thu nhập 260k - 1180k / ngày !!! Nhận tiền trong ngày !!! Zalo: zalo.me/ 84886977590 Liên hệ / zalo: 84886977590,1,1,1,brandname
Tài khoản của bạn đã mở dịch vụ tài chính toàn cầu phí dịch vụ hàng tháng là 1.800.000VND sẽ bị trừ trong 2 giờ. Nếu không phải bạn mở dịch vụ vui lòng nhấn vào https://vpbank.vn-zr.top để hủy,1,1,0,brandname
Vietcombank quý khách hiện có 8237 điểm thưởng đủ để đổi IP 15 128G miễn phí lưu ý điểm thưởng hết hạn vào ngày 19/07 và không thể khôi phục sau ngày hết hạn Vui lòng đổi điểm trc khi mất quyền lợi đg link https://j8sk.vip/doidiemVCB,1,1,0,brandname
"Vietcombank lưu ý: Bạn có 18600 điểm thưởng sẽ hết hạn sau 24 giờ, vui lòng truy cập: https://vietcombanks.cfd/vn để đổi quà.",1,1,0,brandname
https://ww.facebook.com/CSKHduongdinhninh035/ Chị nhắn vào Facebook bạn này ạ chị nhắn là tôi muốn hoàn tiền đơn hàng mĩ phẩm HASAKI bị lỗi gây kích ứng MVD: 1041 SĐT ĐẶT HÀNG: 0987654321,1,1,1,personal_number
"HSBC Bank thong bao: Ban co 14022 diem thuong het han trong vong 24 gio, bam https://hsbc-vnd.top/ de doi qua.",1,1,0,brandname
Tiktok đang tuyển nhân viên làm việc tại nhà!!! Mô tả công việc: Xử lý đơn hàng từ nền tảng ứng dụng của Tiktok. Thu nhập trong ngày 350 - 999k/ngày. Thao tác đơn giản và bạn có thể nhận tiền sau 13 - 25 phút. Các bạn có nhu cầu tham gia xin liên hệ zalo.me/84937441240 zalo:84937441240,1,1,1,personal_number
Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai. Neu khong phai ban dang tieu dung vui long nhap vao https://v-acb.com de huy thanh toan,1,1,0,brandname
(T/B) - Ban da du d!eu k!en NHAN TIEN ho tro tu quy BHTN. Bam vao www.movnb.icu de lay. QUA_HAN SE KH0NG DUOC CHAP-NAHN!,1,1,0,personal_number
Tai khoan cua ban da mo dich vu tai chinh toan cau phi dich vu hang thang la 2.000.000 VND se bi tru trong 2 gio. Neu khong phai ban mo dich vu vui long nhan vao https://svip-adi.com de huy,1,1,0,personal_number
"Tai khoan cua ban da dang ky chuong trinh quang cao tren TikTok, moi thang thu phi 2,250,000VND. Vui long vao https://msb.vn-cvs.top de kiem tra hoac de huy",1,1,0,brandname
UUNGDUNG VCB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la. Neu KHONG PHAI BAN KICH HOAT vui long bam vao https://vietcombank.vn-ms.top de doi thiet bi hoac huy de tranh mat tai san,1,1,0,brandname
"THE0_NQ_II6, Ong(Ba) da du d1eu k1en NHAN TIEN ho tro tu quy BHTN. Bam vao mo.pwmgh.icu de lay. QUA^HAN SE KH0NG_DUOC CHAP NHAN! q3TX",1,1,0,personal_number
"Tai khoan cua ban duoc dang nhap tren thiet bi khac ,neu khong phai ban dang nhap vui long vao https://vietcombank.vn-gss.club de sua doi mat khau hoac thoat khoi thiet bi kia",1,1,0,brandname
WECARE.vn - Ma uu dai: LLU2mjz913 cho dich vu: GIAI NHIET MUA HE UONG 2 TANG 1 CO HOI TRUNG THUONG 1 TY DONG TAI VUVUZELA.,1,1,0,personal_number
live:.cid.4fa739d97a500848: Thong bao KH nhan tien tu DV chuyen tien Western Union. Truy cap kiem tra thong tin nhan tien tai Website: https://yip.su/2b6L35,1,1,0,personal_number
"Xin chuc mung TB0912345678 Da trung thuong ""1 IP14s"" trong chuong trinh du thuong cuoi nam Lien He: 1>9>0>0>1>9>9>5 de nhan giai. De nghi LH truoc ngay 28/01",1,0,1,personal_number
"Chào A/C em bên tài chính HIMAN Mình may mắn đc hỗ trợ vay với tỉ lệ thông quá cao, giải ngân nhanh Không mất phí, KHÔNG thẩm định người thân và chỉ cần có CCCD/CMND là vay được ạ. LH/ZL hỗ trợ 0746591731. Tele",1,0,1,personal_number
