split,group_col,group_value,rows,accuracy,macro_f1,f1_label_1,recall_label_1,precision_label_1,roc_auc,pr_auc
train,sender_type,shortcode,707,0.9971711456859972,0.9970673635307782,0.9965156794425087,0.9930555555555556,1.0,0.9999337045876425,0.9999048275208243
train,has_url,0,3764,0.9893730074388948,0.9878411990825984,0.9835255354200988,0.978688524590164,0.9884105960264901,0.9987466491390865,0.9979105051999284
train,has_url,1,3448,0.9915893271461717,0.9882860444113928,0.9945065353286607,0.9958270106221547,0.9931895573212258,0.9996570785710548,0.9998948943279813
train,has_phone_number,0,5313,0.9892715979672502,0.9892608603375669,0.9896004378762999,0.9879781420765027,0.9912280701754386,0.9992657281151229,0.999386462550292
train,has_phone_number,1,1899,0.9936808846761453,0.9934877883171128,0.9946091644204852,0.9963996399639964,0.9928251121076234,0.9997304298957814,0.9998062043930105
train,obfuscation_level,Level 0 - Formal,2383,0.9916072177926982,0.4978929624947324,0.9957859249894648,0.9916072177926982,1.0,,
train,obfuscation_level,Level 1 - Leet nhẹ,201,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 2 - Leet nặng,545,0.9688073394495413,0.49207828518173347,0.9841565703634669,0.9688073394495413,1.0,,
train,obfuscation_level,Level 3 - Dot/Dash,99,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 4 - Mixed special characters,548,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,Level 5 - Extreme noise,80,1.0,1.0,1.0,1.0,1.0,,
train,obfuscation_level,NONE,3356,0.9904648390941597,0.49760479041916167,0.0,0.0,0.0,,
val,data_origin,external_curated,50,1.0,1.0,0.0,0.0,0.0,,
val,data_origin,external_real,50,0.98,0.494949494949495,0.0,0.0,0.0,,
val,data_origin,paraphrased,434,0.9907834101382489,0.4976851851851852,0.9953703703703703,0.9907834101382489,1.0,,
val,data_origin,real,385,0.9584415584415584,0.8832094645836494,0.7894736842105263,0.8108108108108109,0.7692307692307693,0.9672258465361914,0.865903439364919
val,data_origin,synthetic,201,0.9850746268656716,0.49624060150375937,0.0,0.0,0.0,,
val,data_origin,synthetic_hard_positive,66,0.9545454545454546,0.4883720930232558,0.9767441860465116,0.9545454545454546,1.0,,
val,category,BHXH / Trợ cấp giả,67,0.9850746268656716,0.49624060150375937,0.9924812030075187,0.9850746268656716,1.0,,
val,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
val,category,Cờ bạc / Betting,70,0.9714285714285714,0.4927536231884058,0.9855072463768116,0.9714285714285714,1.0,,
val,category,Dịch vụ công giả,57,0.9649122807017544,0.49107142857142855,0.9821428571428571,0.9649122807017544,1.0,,
val,category,Dịch vụ công thật,46,0.9565217391304348,0.4888888888888889,0.0,0.0,0.0,,
val,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
val,category,Giả mạo ngân hàng,57,1.0,1.0,1.0,1.0,1.0,,
val,category,Khác,111,0.9279279279279279,0.9177777777777778,0.8888888888888888,0.9142857142857143,0.8648648648648649,0.9751879699248119,0.9557917578227596
val,category,Ngân hàng thật,50,0.96,0.4897959183673469,0.0,0.0,0.0,,
val,category,Nội dung nhạy cảm,64,0.953125,0.488,0.976,0.953125,1.0,,
val,category,P2P hard negative,50,1.0,1.0,0.0,0.0,0.0,,
val,category,P2P hội thoại thông thường,50,0.98,0.494949494949495,0.0,0.0,0.0,,
val,category,Quảng cáo hợp lệ,43,0.9534883720930233,0.4880952380952381,0.0,0.0,0.0,,
val,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
val,category,Tin nhắn cá nhân và OTP,80,0.9875,0.4968553459119497,0.0,0.0,0.0,,
val,category,Tuyển dụng giả,73,1.0,1.0,1.0,1.0,1.0,,
val,category,Viễn thông,179,1.0,1.0,0.0,0.0,0.0,,
val,category,Vận chuyển,29,1.0,1.0,0.0,0.0,0.0,,
val,category,Đòi nợ / Đe dọa,51,0.9411764705882353,0.48484848484848486,0.9696969696969697,0.9411764705882353,1.0,,
val,sender_type,brandname,517,0.9748549323017408,0.9620901465967996,0.9400921658986175,0.9532710280373832,0.9272727272727272,0.9948028265329382,0.9833655011855637
val,sender_type,personal_number,537,0.9757914338919925,0.9698737727910238,0.983225806451613,0.9769230769230769,0.9896103896103896,0.9959532530961102,0.9984738977557087
val,sender_type,shortcode,132,0.9924242424242424,0.9910949200566687,0.9876543209876543,1.0,0.975609756097561,1.0,1.0
val,has_url,0,622,0.9742765273311897,0.9683041174072564,0.9545454545454546,0.9491525423728814,0.96,0.9924712753126388,0.9836890076987643
val,has_url,1,564,0.9804964539007093,0.9788581924504255,0.984743411927878,0.9861111111111112,0.9833795013850416,0.9984613289760349,0.9991636694681723
val,has_phone_number,0,848,0.9787735849056604,0.9785317663473061,0.9762532981530343,0.9814323607427056,0.9711286089238845,0.9965421502869339,0.9959662859833264
val,has_phone_number,1,338,0.9733727810650887,0.9732489117530669,0.9714285714285714,0.95625,0.9870967741935484,0.9958918539325843,0.9961705629620853
val,obfuscation_level,Level 0 - Formal,327,0.9755351681957186,0.4938080495356037,0.9876160990712074,0.9755351681957186,1.0,,
val,obfuscation_level,Level 1 - Leet nhẹ,30,0.9666666666666667,0.4915254237288136,0.9830508474576272,0.9666666666666667,1.0,,
val,obfuscation_level,Level 2 - Leet nặng,79,0.9620253164556962,0.49032258064516127,0.9806451612903225,0.9620253164556962,1.0,,
val,obfuscation_level,Level 3 - Dot/Dash,14,1.0,1.0,1.0,1.0,1.0,,
val,obfuscation_level,Level 4 - Mixed special characters,78,0.9743589743589743,0.4935064935064935,0.987012987012987,0.9743589743589743,1.0,,
val,obfuscation_level,Level 5 - Extreme noise,9,1.0,1.0,1.0,1.0,1.0,,
val,obfuscation_level,NONE,649,0.9799691833590138,0.49494163424124515,0.0,0.0,0.0,,
test_real,data_origin,real,385,0.9298701298701298,0.8051948051948052,0.6493506493506493,0.6756756756756757,0.625,0.9440043491767629,0.7332289715822251
test_real,category,BHXH / Trợ cấp giả,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,category,Cờ bạc / Betting,8,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,category,Dịch vụ công giả,2,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Dịch vụ công thật,26,0.8846153846153846,0.46938775510204084,0.0,0.0,0.0,,
test_real,category,Giả mạo ngân hàng,10,0.8,0.4444444444444444,0.8888888888888888,0.8,1.0,,
test_real,category,Khác,83,0.927710843373494,0.7925,0.625,0.7142857142857143,0.5555555555555556,0.9097744360902256,0.5478923884211295
test_real,category,Ngân hàng thật,19,0.8947368421052632,0.4722222222222222,0.0,0.0,0.0,,
test_real,category,Nội dung nhạy cảm,2,0.0,0.0,0.0,0.0,0.0,,
test_real,category,Quảng cáo hợp lệ,20,0.95,0.48717948717948717,0.0,0.0,0.0,,
test_real,category,Tin nhắn cá nhân và OTP,45,0.9555555555555556,0.48863636363636365,0.0,0.0,0.0,,
test_real,category,Tuyển dụng giả,4,1.0,1.0,1.0,1.0,1.0,,
test_real,category,Viễn thông,159,0.9811320754716981,0.49523809523809526,0.0,0.0,0.0,,
test_real,category,Vận chuyển,3,1.0,1.0,0.0,0.0,0.0,,
test_real,category,Đòi nợ / Đe dọa,2,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,sender_type,brandname,277,0.9350180505415162,0.7574902723735408,0.55,0.7857142857142857,0.4230769230769231,0.9546442151004889,0.7063644869445439
test_real,sender_type,personal_number,38,0.7894736842105263,0.788888888888889,0.7777777777777778,0.6363636363636364,1.0,0.9829545454545454,0.9878223226049312
test_real,sender_type,shortcode,70,0.9857142857142858,0.49640287769784175,0.0,0.0,0.0,0.8840579710144928,0.1111111111111111
test_real,has_url,0,177,0.943502824858757,0.7576670317634173,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.9457671957671958,0.6031998665331999
test_real,has_url,1,208,0.9182692307692307,0.8219088390833543,0.6909090909090909,0.6785714285714286,0.7037037037037037,0.9392857142857143,0.7843224216358633
test_real,has_phone_number,0,224,0.9285714285714286,0.831547283323933,0.7037037037037037,0.7307692307692307,0.6785714285714286,0.9537684537684538,0.7814494867633501
test_real,has_phone_number,1,161,0.9316770186335404,0.7424749163879598,0.5217391304347826,0.5454545454545454,0.5,0.9127272727272726,0.599844321648833
test_real,obfuscation_level,Level 0 - Formal,22,0.8181818181818182,0.45,0.9,0.8181818181818182,1.0,,
test_real,obfuscation_level,Level 1 - Leet nhẹ,6,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,,
test_real,obfuscation_level,Level 2 - Leet nặng,8,0.375,0.2727272727272727,0.5454545454545454,0.375,1.0,,
test_real,obfuscation_level,Level 3 - Dot/Dash,1,1.0,1.0,1.0,1.0,1.0,,
test_real,obfuscation_level,NONE,348,0.9568965517241379,0.4889867841409692,0.0,0.0,0.0,,
test_mixed,data_origin,external_curated,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_mixed,data_origin,external_real,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,data_origin,paraphrased,434,0.9907834101382489,0.4976851851851852,0.9953703703703703,0.9907834101382489,1.0,,
test_mixed,data_origin,real,258,0.9457364341085271,0.8502984084880636,0.7307692307692307,0.76,0.7037037037037037,0.9383690987124463,0.7276529818006746
test_mixed,data_origin,synthetic,201,0.9900497512437811,0.4975,0.0,0.0,0.0,,
test_mixed,data_origin,synthetic_hard_positive,66,0.9545454545454546,0.4883720930232558,0.9767441860465116,0.9545454545454546,1.0,,
test_mixed,category,BHXH / Trợ cấp giả,67,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Crypto / Đầu tư giả,63,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Cờ bạc / Betting,67,0.9552238805970149,0.48854961832061067,0.9770992366412213,0.9552238805970149,1.0,,
test_mixed,category,Dịch vụ công giả,57,0.9473684210526315,0.4864864864864865,0.972972972972973,0.9473684210526315,1.0,,
test_mixed,category,Dịch vụ công thật,37,0.8918918918918919,0.4714285714285714,0.0,0.0,0.0,,
test_mixed,category,Dịch vụ y tế,21,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Giả mạo ngân hàng,53,0.9433962264150944,0.4854368932038835,0.970873786407767,0.9433962264150944,1.0,,
test_mixed,category,Khác,84,0.9166666666666666,0.9139218269653052,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.9714795008912656,0.957973394045047
test_mixed,category,Ngân hàng thật,44,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Nội dung nhạy cảm,63,0.9841269841269841,0.496,0.992,0.9841269841269841,1.0,,
test_mixed,category,P2P hard negative,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_mixed,category,P2P hội thoại thông thường,50,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Quảng cáo hợp lệ,37,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Thương mại điện tử,25,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Tin nhắn cá nhân và OTP,65,0.9846153846153847,0.49612403100775193,0.0,0.0,0.0,,
test_mixed,category,Tuyển dụng giả,72,1.0,1.0,1.0,1.0,1.0,,
test_mixed,category,Viễn thông,126,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Vận chuyển,28,1.0,1.0,0.0,0.0,0.0,,
test_mixed,category,Đòi nợ / Đe dọa,50,0.98,0.494949494949495,0.98989898989899,0.98,1.0,,
test_mixed,sender_type,brandname,443,0.9706546275395034,0.959564683166579,0.9383886255924171,0.9705882352941176,0.908256880733945,0.9946524064171123,0.9817645284814022
test_mixed,sender_type,personal_number,518,0.9787644787644788,0.9721116902821624,0.9857328145265889,0.9743589743589743,0.9973753280839895,0.9969751602564103,0.9990780490997855
test_mixed,sender_type,shortcode,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_mixed,has_url,0,568,0.977112676056338,0.9734486862781055,0.9635854341736695,0.9502762430939227,0.9772727272727273,0.9934472568418348,0.9888708723123459
test_mixed,has_url,1,491,0.9775967413441955,0.9731401773414694,0.984081041968162,0.9883720930232558,0.9798270893371758,0.9970534725518114,0.998805338871553
test_mixed,has_phone_number,0,777,0.9768339768339769,0.9767692941426597,0.9755434782608695,0.9728997289972899,0.9782016348773842,0.9952707370210957,0.9954179494731146
test_mixed,has_phone_number,1,282,0.9787234042553191,0.9784798534798534,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9975071225071225,0.9981115438247435
test_mixed,obfuscation_level,Level 0 - Formal,308,0.9837662337662337,0.4959083469721768,0.9918166939443536,0.9837662337662337,1.0,,
test_mixed,obfuscation_level,Level 1 - Leet nhẹ,28,0.9285714285714286,0.48148148148148145,0.9629629629629629,0.9285714285714286,1.0,,
test_mixed,obfuscation_level,Level 2 - Leet nặng,86,0.9302325581395349,0.4819277108433735,0.963855421686747,0.9302325581395349,1.0,,
test_mixed,obfuscation_level,Level 3 - Dot/Dash,20,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,Level 4 - Mixed special characters,76,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,Level 5 - Extreme noise,7,1.0,1.0,1.0,1.0,1.0,,
test_mixed,obfuscation_level,NONE,534,0.9794007490636704,0.49479659413434246,0.0,0.0,0.0,,
test_challenge,data_origin,external_curated,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_challenge,data_origin,external_real,50,0.96,0.4897959183673469,0.0,0.0,0.0,,
test_challenge,data_origin,paraphrased,132,1.0,1.0,1.0,1.0,1.0,,
test_challenge,data_origin,real,258,0.9573643410852714,0.8843473654183137,0.7924528301886793,0.84,0.75,0.9843776824034335,0.887607383313267
test_challenge,data_origin,synthetic,100,0.97,0.49238578680203043,0.0,0.0,0.0,,
test_challenge,data_origin,synthetic_hard_positive,130,0.9769230769230769,0.49416342412451364,0.9883268482490273,0.9769230769230769,1.0,,
test_challenge,category,BHXH / Trợ cấp giả,32,0.96875,0.49206349206349204,0.9841269841269841,0.96875,1.0,,
test_challenge,category,Crypto / Đầu tư giả,21,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Cờ bạc / Betting,24,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Dịch vụ công giả,32,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Dịch vụ công thật,27,0.8888888888888888,0.47058823529411764,0.0,0.0,0.0,,
test_challenge,category,Dịch vụ y tế,10,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Giả mạo ngân hàng,33,0.8787878787878788,0.46774193548387094,0.9354838709677419,0.8787878787878788,1.0,,
test_challenge,category,Khác,112,0.9464285714285714,0.9458064516129032,0.9516129032258065,0.9672131147540983,0.9365079365079365,0.981035036965606,0.9772029035237029
test_challenge,category,Ngân hàng thật,28,0.9642857142857143,0.4909090909090909,0.0,0.0,0.0,,
test_challenge,category,Nội dung nhạy cảm,20,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,P2P hard negative,50,0.98,0.494949494949495,0.0,0.0,0.0,,
test_challenge,category,P2P hội thoại thông thường,50,0.96,0.4897959183673469,0.0,0.0,0.0,,
test_challenge,category,Quảng cáo hợp lệ,25,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Thương mại điện tử,13,0.9230769230769231,0.48,0.0,0.0,0.0,,
test_challenge,category,Tin nhắn cá nhân và OTP,48,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Tuyển dụng giả,38,1.0,1.0,1.0,1.0,1.0,,
test_challenge,category,Viễn thông,116,1.0,1.0,0.0,0.0,0.0,,
test_challenge,category,Vận chuyển,15,0.9333333333333333,0.4827586206896552,0.0,0.0,0.0,,
test_challenge,category,Đòi nợ / Đe dọa,26,1.0,1.0,1.0,1.0,1.0,,
test_challenge,sender_type,brandname,366,0.9590163934426229,0.954527006319835,0.9402390438247012,0.959349593495935,0.921875,0.993442403559838,0.9852608162868268
test_challenge,sender_type,personal_number,277,0.9819494584837545,0.9817053034806156,0.9838187702265372,0.987012987012987,0.9806451612903225,0.9965156794425087,0.9970647117573656
test_challenge,sender_type,shortcode,77,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
test_challenge,has_url,0,456,0.9758771929824561,0.9739843470413418,0.9669669669669669,0.9817073170731707,0.9526627218934911,0.994570664884731,0.9877203137869924
test_challenge,has_url,1,264,0.9659090909090909,0.9657671416427738,0.9635627530364372,0.967479674796748,0.9596774193548387,0.9963674104826155,0.9963453058168507
test_challenge,has_phone_number,0,489,0.9713701431492843,0.9695679231863443,0.9621621621621622,0.967391304347826,0.956989247311828,0.9959016393442622,0.9932165165039833
test_challenge,has_phone_number,1,231,0.974025974025974,0.9738095238095238,0.9714285714285714,0.9902912621359223,0.9532710280373832,0.9962075242718447,0.9940113313618939
test_challenge,obfuscation_level,Level 0 - Formal,181,0.9834254143646409,0.4958217270194986,0.9916434540389972,0.9834254143646409,1.0,,
test_challenge,obfuscation_level,Level 1 - Leet nhẹ,8,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 2 - Leet nặng,64,0.9375,0.4838709677419355,0.967741935483871,0.9375,1.0,,
test_challenge,obfuscation_level,Level 3 - Dot/Dash,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 4 - Mixed special characters,22,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,Level 5 - Extreme noise,6,1.0,1.0,1.0,1.0,1.0,,
test_challenge,obfuscation_level,NONE,433,0.9699769053117783,0.492379835873388,0.0,0.0,0.0,,
