content,label,data_origin
Lazada: Đơn hàng 129384756102938 đã giao thành công vào lúc 14:30. Cảm ơn bạn đã mua sắm tại Lazada.,0,synthetic
Lazada: 902813 la ma xac minh khoi phuc mat khau cua ban. Vui long khong chia se ma nay de bao mat thong tin ca nhan.,0,synthetic
Lazada: Don hang 772635410928 cua Quy khach dang chuan bi. Du kien don hang se duoc giao den Quy khach vao ngay 15/05/2024.,0,synthetic
Ninja Van: Don hang NVVN99881122 dang duoc phan loai tai kho TP.HCM. Du kien giao ngay 16/10 (tu 13h-18h).,0,synthetic
ZaloPay: Happy Birthday! ZaloPay tang Quy khach voucher giam 20.000D khi thanh toan cuoc phi Internet. Han dung 25/11/2025. Truy cap zalopay.vn de dung. Tu choi QC: TC gui 8888.,0,synthetic
Cuoi tuan nay ca nha minh ve que tham ong ba nhe moi nguoi.,0,synthetic
"[MB] TK ****8291 +2,500,000VND luc 08:30. SD: 15,400,000VND. ND: Luong thang 05/2024.",0,synthetic
[MB] Mã OTP: 482937. Quý khách đang đăng nhập trên thiết bị mới. Không chia sẻ mã này để bảo mật tài khoản.,0,synthetic
"HDBank: TK ****9910 -3,000,000VND luc 20:15. So du: 45,000,000VND. ND: Chuyen khoan nhanh 247.",0,synthetic
TikTok Shop: Don hang TT-992837 cua Quy khach da duoc xac nhan thanh cong. TikTok Shop dang chuan bi hang de ban giao cho don vi van chuyen.,0,synthetic
Techcombank: Ma OTP xac thuc GD Smart OTP la 992031. Vui long khong chia se cho bat ky ai.,0,synthetic
"[BÁO ĐỘNG CHO ĐẾN CÙNG]: Anh Trần Thế Vĩnh, CMND: 221084736, nợ HD Saison 7,980,000 VND. Quá 20h hôm nay nếu không thanh toán sẽ bị cập nhật nợ xấu toàn diện vào CIC, ảnh hưởng vĩnh viễn đến mọi giao dịch tài chính. Liên hệ ngay: 0963748215",1,paraphrased
UIT: Thông báo lịch thi kết thúc học phần HK1 bắt đầu từ ngày 15/12/2024. Sinh viên vui lòng vào trang cá nhân để xem lịch thi chi tiết và phòng thi.,0,synthetic
"Anh Dang Van Hung oi, ben BV Viet Duc bao ket qua sinh thiet cua anh co roi. Anh qua phong 201 gap BS de nghe ket qua nhe.",0,synthetic
[GHN] Van don GHNR11223344: Da giao thanh cong luc 10:15. Cam on ban da su dung dich vu GHN.,0,synthetic
"[SHB] TK ****5029 -500,000VND luc 01:45 13/10. Noi dung: Chuyen khoan noi bo. So du: 6,700,000VND.",0,synthetic
"Công ty Shopee đang tuyển dụng nhân viên xử lý đơn hàng online. Lương từ 600k đến 3 triệu/ngày. Độ tuổi từ 18-65, không yêu cầu kinh nghiệm. Chỉ cần điện thoại, laptop. Liên hệ: zalo.me/849012345678",1,paraphrased
"MoMo: Chia sẻ yêu thương, nhận quà cực lớn! Giới thiệu bạn bè mở Ví MoMo nhận ngay combo quà tặng 500.000đ khi liên kết ngân hàng thành công. Hạn dùng đến 31/12/2024. Xem tại momo.vn/gtbb.",0,synthetic
"VPBank: Thong bao du no the tin dung ****8821 den han thanh toan ngay 20/10. So tien: 14,560,000VND. LH 1900545415.",0,synthetic
TikTok Shop: 281930 la ma xac minh tai khoan cua ban. Ma co hieu luc trong 5 phut. Vui long khong chia se ma nay de bao ve tai khoan.,0,synthetic
[SPX Express] SPXVN77665544332: Dang phan loai tai kho Ha Noi. Du kien giao 24/05 (tu 8h-12h).,0,synthetic
"Sacombank: TK ****3321 -5,000,000VND luc 13:40. So du: 12,000,000VND. ND: Rut tien tai ATM.",0,synthetic
Lazada: Xac nhan don hang 882930192837 da dat thanh cong. Lazada se cap nhat lo trinh van chuyen trong thong bao tiep theo.,0,synthetic
[TB] Vietnamobile: Chuc mung Quy khach da dang ky thanh cong goi cuoc D10. Quy khach co 4GB/ngay. He thong da cong 100 diem thuong vao tai khoan thanh vien cua Quy khach.,0,synthetic
ZaloPay: Tặng bạn mã giảm giá 100.000đ khi đặt vé máy bay và thanh toán qua ZaloPay. Ưu đãi dành cho khách hàng thân thiết đến 15/06/2025. Truy cập zalopay.vn.,0,synthetic
"Em day, lat nua qua don em di choi nhe.",0,synthetic
Agribank: Chuong trinh khuyen mai Giao dich ngay - Nhan qua hay dang dien ra. Truy cap agribank.com.vn de biet them chi tiet.,0,synthetic
Nay di cho mua gi ko t mua ho cho luon?,0,synthetic
Sendo: Ma xac minh OTP cho yeu cau doi so dien thoai cua Quy khach la 228173. Ma co hieu luc trong 5 phut. Tran trong.,0,synthetic
TPBank: Ma OTP la 661029. Quy khach dang thuc hien thanh toan hoa don. KHONG cung cap ma cho bat ky ai.,0,synthetic
Steam: Your account verification code is 492183.,0,synthetic
TPBank: Thông báo quan trọng! Tài khoản của Quý khách vừa bị tạm dừng hoạt động vì nghi ngờ giao dịch bất thường từ thiết bị lạ. Vui lòng truy cập ngay http://tpbank-capnhat.online để xác thực và kích hoạt lại tài khoản.,1,paraphrased
KFC: Thong bao: Diem tich luy KFC cua Quy khach sap het han. Hay doi diem lay ga ran mien phi truoc ngay 31/12/2025 tai cua hang hoac app KFC Viet Nam. Website: kfc.com.vn.,0,synthetic
ACB: Ma OTP xac thuc GD chuyen khoan la 112093. Vui long khong cung cap OTP cho nguoi la.,0,synthetic
"[QC] SIÊU ƯU ĐÃI: Tặng ngay 1GB data khi Quý khách thực hiện chuẩn hóa thông tin thuê bao chính chủ tại cửa hàng Vietnamobile gần nhất. Chi tiết LH 789. Tu choi QC, soan TC gui 123.",0,synthetic
MSB: Ma OTP xac thuc kich hoat the tin dung la 992108. Ma co hieu luc trong 5 phut.,0,synthetic
Tiki: Ma xac minh lien ket vi dien tu cua Quy khach la 554829. Ma co hieu luc trong vong 10 phut. Vui long thuc hien ngay.,0,synthetic
GHTK-GHTK5566778899: Giao khong thanh cong lan 1. Lien he shipper 0977665544 de nhan hang vao ngay mai.,0,synthetic
"[VPBank] Ma OTP: 119283. Su dung de xac thuc giao dich 60,000,000 VND tai VPBank NEO. KHONG chia se.",0,synthetic
BV 108: Nhac ba Pham Thi Lan uong thuoc huyet ap dung gio 8h sang hang ngay theo chi dinh cua bac si Khoa Noi tiet.,0,synthetic
"[Agribank] TK ****2938 -800,000VND luc 03:00 13/10. Noi dung: Thanh toan tai POS. So du: 1,200,000VND.",0,synthetic
[Google] Ma xac minh cua ban la 482910.,0,synthetic
[BIDV] Ma OTP xac thuc giao dich thanh toan truc tuyen la 882145. Ma se het han sau 3 phut.,0,synthetic
San bong Mini: Da xac nhan dat san 1 vao luc 17h-18h chieu nay.,0,synthetic
MoMo: Nhận tiền mặt 100.000đ khi giới thiệu bạn bè mở tài khoản ngân hàng số trên Ví MoMo. Chương trình áp dụng đến hết 20/06/2025. Truy cập momo.vn/ngan-hang-so.,0,synthetic
"Anh dang ve rui, 15p nua toi nha.",0,synthetic
"MSB: TK 0350****7789 +9,700,000VND luc 15:55. ND: LUONG THANG 10/2023. So du: 10,200,000VND.",0,synthetic
[Cuc Thue] Nhac nho: Han cuoi nop to khai thue TNCN quy 3/2024 la ngay 31/10/2024. Quy khach vui long thuc hien khai thue tai thuedientu.gdt.gov.vn. LH 02437689679.,0,synthetic
iTel TB: Quy khach co 800 diem iTel Club sap het han vao ngay 31/05/2024. Vui long truy cap https://itel.vn de doi diem lay voucher an uong. Tran trong.,0,synthetic
CUC AN NINH MANG: Canh bao tinh trang lua dao qua tin nhan gia mao thuong hieu ngan hang dang gia tang. Tuyet doi khong click vao link la khong phai .gov.vn.,0,synthetic
"Wintel TB: Quy khach da dang ky thanh cong goi WIN89. Uu dai: Data khong gioi han, 50 phut ngoai mang. HSD den 23/06/2024. Truy cap App Wintel de quan ly goi cuoc. LH 1800556883.",0,synthetic
Medpro: Ma OTP xac thuc huy lich kham cua Quy khach la 112837. Ma co hieu luc trong 5 phut. Tran trong.,0,synthetic
"Toi nay co tran bong hay, qua nha xem ko?",0,synthetic
[TikTok] 910283 is your verification code. Valid for 10 minutes.,0,synthetic
"Công ty Shopee tuyển nhân viên xử lý đơn hàng online tại nhà. Lương hấp dẫn 1 triệu~5 triệu/ngày. Độ tuổi từ 18-70. Công việc nhẹ nhàng, không đòi hỏi kinh nghiệm. Liên hệ ngay: Zalo zalo.me/84938124789 | Zalo: 0938124789",1,paraphrased
Com tam Cali: Don hang cua ban dang duoc chuan bi.,0,synthetic
SPX Express: Kien hang SPXVN3344556677 da giao thanh cong luc 17:05. Cam on ban da mua hang tai Shopee.,0,synthetic
BookingCare thong bao: Ma xac minh tai khoan cua ban la 772831. Ma co hieu luc trong 3 phut. Vui long bao mat thong tin nay.,0,synthetic
BookingCare nhac ban lich hen kham da lieu tai BV Dai hoc Y Ha Noi ngay mai luc 15h30. Ban nho den dung gio nhe.,0,synthetic
Shopee: Don hang #240518ZXCVBN da giao thanh cong. Ban thay san pham the nao?,0,synthetic
McDonald's: Thuong thuc Combo Gia Dinh giam 50k qua ma MCD50K. Ap dung den het 20/05/2026 tai mcdonalds.vn. Tu choi QC soan TC gui 9090.,0,synthetic
Ma OTP Shopee cua ban la 661029. KHONG chia se ma nay cho nguoi khac.,0,synthetic
[BIDV] Ma OTP cua Quy khach la 927381. Ma co hieu luc trong 5 phut. LH: 19009247.,0,synthetic
"BV Viet Duc thong bao: Do bac si co lich hop dot xuat, hen kham cua Le Thi Kim Anh luc 14h hom nay se doi sang sang mai. LH 02438253531.",0,synthetic
Nha hang Sen Tay Ho xac nhan Quy khach dat ban cho 4 nguoi luc 19h toi nay.,0,synthetic
MSB: Ưu đãi giảm giá 50k khi thanh toán hóa đơn sẽ hết hạn vào 31/10. Sử dụng ngay trên app MSB mBank.,0,synthetic
Techcombank: Ma OTP 582736 de xac nhan thanh toan truc tuyen. Khong cung cap OTP cho bat ky ai ke ca nhan vien ngan hang.,0,synthetic
"Minh dong y nhe, vay thong nhat lich hop vao chieu thu 5.",0,synthetic
"VCB: VCB Rewards thong bao: Quy khach co 3,000 diem sap het han. Vui long doi diem sang cuoc dien thoai tren App VCB.",0,synthetic
[Tiệm tóc Minh] Xac nhan lich cat toc cua ban luc 15h chieu nay. Hen gap ban!,0,synthetic
Anh ve chua? Nho mua cho em hop sua cho con.,0,synthetic
Bộ Xây dựng: Giấy phép xây dựng của bạn sắp hết hiệu lực. Xác nhận ngay tại https://xaydung-gov.vn,1,paraphrased
[UIT] Nhac nop hoc phi: Hien tai SV 22521234 chua hoan tat hoc phi HK1. De nghi SV nop truoc 05/11 de khong bi khoa dang ky hoc phan. LH: 02837252002,0,synthetic
"Da chau nhan dc qua roi, cam on co nhieu a.",0,synthetic
"Con xin phep toi nay di sinh nhat ban, ve muon ti nha me.",0,synthetic
MobiFone: Quy khach da dang ky thanh cong goi HD70. Uu dai 6GB data su dung trong 30 ngay. Gia cuoc 70.000d da duoc tru tu tai khoan chinh. Chi tiet lien he 9090. Tran trong.,0,synthetic
Sendo: Ma OTP xac thuc giao dich mua hang cua ban la 883712. Vui long khong chia se ma nay cho bat ky ai.,0,synthetic
Tiki: Don hang TKI-6677889900 da giao thanh cong. Danh gia san pham tai tiki.vn/danhgia,0,synthetic
"Nay con dc diem 10 me oi, ti ve thuong con nhe.",0,synthetic
TikTok Shop: Don hang 998877665544 da giao thanh cong. Xem chi tiet tai app.,0,synthetic
GrabRewards: 1.200 điểm của bạn sẽ hết hạn vào 30/04/2025. Đổi ngay mã giảm giá GrabCar 20% (tối đa 50k) trên ứng dụng Grab. Chi tiết tại grab.com. Soan TC gui 9999 de tu choi.,0,synthetic
Highlands Coffee tặng bạn mã HL30 giảm 30.000đ cho đơn từ 100.000đ khi đặt qua app. Áp dụng thứ 7 và Chủ Nhật đến hết 31/12/2025. Chi tiết tại highlandcoffee.com.vn.,0,synthetic
"Chao anh Hoang, ket qua xet nghiem cua anh tai BV Dai hoc Y Ha Noi da co roi nhe. Anh qua phong 302 lay giup em nha.",0,synthetic
Ninja Van: NVVN112233445 da giao thanh cong luc 16:45. Cam on ban da tin dung Ninja Van.,0,synthetic
VPBank Mobile Banking: Thông báo tài khoản của bạn đã bị tạm ngưng hoạt động vì lý do bảo mật. Truy cập ngay vpb.mobi-login.com để xác minh thông tin kịp thời.,1,paraphrased
[QC] Vietnamobile: Nap the tu 50k nhan ngay 10GB data toc do cao su dung trong 7 ngay. Chuong trinh chi ap dung trong hom nay. De tu choi QC soan TC gui 123.,0,synthetic
"Bạn ơi, cơ hội vàng đây! Đầu tư 1 triệu/ngày cùng app **Lợi.Tiền.Vui** chỉ với 100k khởi đầu. Kiếm tiền thụ động ngay tại nhà, lợi nhuận cam kết 150% sau 7 ngày. Liên hệ ngay Zalo: 0909888999 để nhận hướng dẫn chi tiết!",1,paraphrased
Shopee: Don hang #240522KJHGFD da giao thanh cong. Moi ban vao app de danh gia chat luong phuc vu.,0,synthetic
eHospital: Ma OTP xac thuc truy cap ho so suc khoe dien tu cua ban la 118239. Co hieu luc trong 5 phut. Khong chia se ma nay.,0,synthetic
Nhac lich kham rang tai nha khoa Lan Anh luc 8h sang mai.,0,synthetic
"Trung tam Giai Quyet Viec Lam: Moi ban tham gia chuong trinh tap su co luong Nhan vien van phong. Thu nhap tu 15,000,000 VND. Lam viec tu xa, linh hoat gio. Goi 0901234567 de phong van.",1,synthetic_hard_negative
[TikTok] 620491 la ma xac minh cua ban.,0,synthetic
Jollibee: Tang 1 Tra Dao khi mua don hang tu 150k. Ma: JOLLITEA. Han dung 30/11/2026. Dat hang tai jollibee.com.vn,0,synthetic
"**Tuyển gấp nhân viên Bán Hàng Online tại nhà!** **Mức lương hấp dẫn: 1.5 triệu - 5 triệu/ngày** (không giới hạn thu nhập) **Yêu cầu:** Tuổi từ 18-55, không yêu cầu kinh nghiệm. **Làm việc tại nhà, linh hoạt giờ giấc.** **Liên hệ ngay:** - Zalo: zalo.me/0987654321 - Hotline: 0987654321",1,paraphrased
Sendo: Ma xac thuc dang ky thanh vien Sendo cua ban la 442918. Ma co hieu luc trong 10 phut.,0,synthetic
GrabExpress: Dong gia giao hang 15.000 dong cho 3 don hang dau tien trong ngay. Ap dung cho cu ly duoi 5km den het 30/06/2025. Mo ung dung Grab ngay.,0,synthetic
[Cuc Thue] TB: Quy khach co khoan thue TNCN duoc hoan tra theo quyet dinh so 123/QD-CT. Vui long kiem tra TK ngan hang da dang ky tai thuedientu.gdt.gov.vn.,0,synthetic
"VPBank: TK 1928****5544 +450,000VND luc 09:10. So du 5,230,000VND. Noi dung: Hoan tien chi tieu the tin dung.",0,synthetic
Ma xac minh (OTP) Shopee la 774829. Ma co hieu luc 2 phut.,0,synthetic
VNeID: Ma OTP xac nhan dang nhap la 401293.,0,synthetic
Shopee: 339128 la ma OTP xac thuc tai khoan cua ban.,0,synthetic
"VPBank: Quý khách có 2,500 điểm VPBank Diamond sắp hết hạn. Hãy đổi voucher mua sắm ngay tại https://vpbank.com.vn.",0,synthetic
19001221: Don hang SPXVN8899001122 dang phan loai tai kho Ha Noi. Du kien giao 05/04 (tu 8h-12h).,0,synthetic
VCB: Ma OTP xac thuc giao dich VCB Digibank la 339102. Ma co hieu luc trong 2 phut. LH 1900545413 khi can ho tro.,0,synthetic
DHCNTT: Nhac nho SV hoan tat hoc phi HK1 nam hoc 2024-2025 truoc ngay 30/10. Bo qua tin nhan nay neu ban da nop. LH 02837252002.,0,synthetic
Mai mang tai lieu hop qua cho em nha,0,synthetic
GHTK-GHTK7788990011: Giao khong thanh cong lan 3. Don hang se chuyen trang thai hoan. Lien he: 0912345678.,0,synthetic
[TB] Quy khach da su dung het 100% dung luong cua goi cuoc D15. Cuoc phat sinh vuot goi se duoc tinh theo gia goi goc 75d/50KB. Vui long nap tien de dang ky goi moi.,0,synthetic
Chi oi mai nho qua nha em an tan gia nhe.,0,synthetic
HDBank: Ma xac thuc OTP cua Quy khach la 552901. Ma co gia tri trong 180 giay. KHONG cung cap ma cho bat ky ai.,0,synthetic
Toi nay ca nha di an sinh nhat di Lan luc 19h nhe.,0,synthetic
Spa Lan Anh: Lich hen cham soc da cua chi Linh vao 16h chieu nay da duoc xac nhan.,0,synthetic
"Me oi con ve muon ti nhe, nay cty nhieu viec qua.",0,synthetic
Techcombank: Thong bao thay doi mot so dieu khoan dich vu tu ngay 10/05. Chi tiet vui long truy cap techcombank.com.vn/thongbao hoac lien he 1800588822.,0,synthetic
CAP NUOC: Hóa đơn nước kỳ 09/2024 dành cho khách hàng 12345678 đã có. Số tiền: 125.000đ. Quý khách có thể thanh toán qua các ứng dụng ngân hàng hoặc ví điện tử.,0,synthetic
Tong cuc Thue: Nhac Quy nguoi nop thue thuc hien quyet toan thue TNCN nam 2023. Han nop 30/04/2024. Tra cuu tai thuedientu.gdt.gov.vn.,0,synthetic
GHTK-GHTK9988776655: Kien hang da giao thanh cong luc 10:15 ngay 14/10. Cam on ban da su dung dich vu GHTK!,0,synthetic
Xe khach Thanh Buoi: Ve cua ban khoi hanh luc 23h ngay 15/10.,0,synthetic
[VCB] Quy khach co lich hen gia han the ATM tai chi nhanh vao ngay 26/08. Vui long mang theo CCCD khi di.,0,synthetic
[Agribank] Ma OTP giao dich E-Mobile: 391028. Ma co hieu luc trong 2 phut.,0,synthetic
SPX Express: Don hang SPXVN1122334455 dang phan loai tai kho TP.HCM. Du kien giao 17/10 (tu 8h-12h).,0,synthetic
Nha hang Seafood thong bao: Quy khach da dat ban 6 nguoi luc 18:30 ngay 22/10.,0,synthetic
ShopeePay: Nhận ngay voucher giảm 10% khi đặt vé xem phim trên app Shopee và thanh toán qua ví ShopeePay. Hạn dùng đến 30/04/2025. Hotline: 19001221.,0,synthetic
"[TB] Quy khach da DK thanh cong goi D60G. Co 2GB/ngay, 1500p noi mang, 50p ngoai mang. Gia cuoc 120.000d/30 ngay. HSD: 23/06/2024. Tra cuu: TRACUU D60G gui 888. LH 18001260.",0,synthetic
VIB: Thong bao: Lai suat cho vay uu dai chi tu 6.5%/nam. Chi tiet xem tai vib.com.vn hoac LH 18008180.,0,synthetic
"Wintel: Ban da dang ky thanh cong goi WIN60. Mien phi DATA toc do cao khong gioi han, 5 phut goi ngoai mang. Goi cuoc co hieu luc den 20/05/2024. Chi tiet tai https://wintel.vn/chinh-sach.",0,synthetic
Grab: Ưu đãi đặc quyền dành cho hạng Vàng. Đổi 2.500 điểm lấy mã GrabFood giảm 40k cho đơn từ 120k. Hạn dùng đến 31/03/2025. Chi tiết tại grab.com.,0,synthetic
"Co.opmart thong bao: Quy khach duoc nang hang len Thanh vien Vang, nhan ngay ma giam gia 100.000 dong. Han dung 31/07/2025. Xem tai saigonco-op.com.vn.",0,synthetic
SPX Express: Don hang SPXVN223344556 da giao thanh cong luc 17:05 ngay 15/10. Tran trong.,0,synthetic
"[TB] Quy khach da dang ky thanh cong goi MiMax99. Mien phi 5GB toc do cao, het 5GB tiep tuc truy cap toc do thuong. LH 198.",0,synthetic
Shopee: Don hang #241111ZXCVB33 da giao thanh cong. Hay chia se cam nhan cua ban ve san pham nhe.,0,synthetic
TikTok Shop: Ma OTP xac minh danh tinh cua ban la 102933. Vui long khong tiet lo ma nay cho bat ky ai.,0,synthetic
Xac nhan thanh toan hoa don dien thang 10 thanh cong tai evn.com.vn,0,synthetic
BV Viet Duc: Nhac lich kham tai Khoa Xuong khop ngay 14/10 cua ong Hoang Van Long bi thay doi sang 13h30 chieu cung ngay. Tran trong.,0,synthetic
"Toi nay tam 7h qua nha tui choi nhe, moi mua do ngon lam.",0,synthetic
May gio thi ca nha minh xuat phat vay bo?,0,synthetic
"Techcombank: TK ****4482 -35,000,000VND luc 08:15. So du: 12,050,000VND. ND: Thanh toan xe may.",0,synthetic
NHÀ CÁI SHBET NHẬP HỮU ƯU ĐÃI LÊN ĐẾN 888% NHẬP LÀ THẮNG LÀ THƯỞNG NGAY! TƯ VẤN 24/7: 0906.999.888 Link: shbet365.com,1,paraphrased
[TB] Tai khoan cua Quy khach con duoi 5.000d. Vui long nap the de khong bi gian doan lien lac. Bam *098# de xem cac uu dai danh rieng cho Quy khach.,0,synthetic
Con mang ao mua theo ko? Dang mua to lam.,0,synthetic
MoMo: Mung sinh nhat thanh vien Bac! Quy khach nhan ngay voucher cashback 10% (toi da 20.000D) khi thanh toan tai sieu thi. Han dung 10/11/2025. Mo vi tai momo.vn. Tu choi QC: TC gui 8788.,0,synthetic
Grab: Ma OTP dang nhap ung dung cua ban la 310294.,0,synthetic
Ninja Van: NVVN11223344 da giao thanh cong luc 16:45 ngay 14/04. Cam on ban.,0,synthetic
Bạn đã được chấp thuận nhận khoản hỗ trợ 12 triệu đồng theo quyết định số 283/QĐ-BHX. Truy cập ngay https://duyetphat.com để nhận tiền. Quá hạn sẽ không được chấp nhận! XG9j,1,paraphrased
Lazada: Don hang 102938475621 cua ban da dat thanh cong. Theo doi hanh trinh don hang tai ung dung Lazada.,0,synthetic
Highlands Coffee: Moi ban tai app nhan ma Mua 1 Tang 1. Ban cung duoc tang 1 ly mien phi khi ban moi phat sinh don dau tien. highlandscoffee.com.vn,0,synthetic
BV Viet Duc: Ket qua xet nghiem cua benh nhan Le Van Tam da co. Quy khach vui long xem tai link: vduc.vn/kqxn,0,synthetic
MSB: Mã OTP 552910 dùng để xác thực đổi mật khẩu app. Vui lòng không cung cấp mã này cho bất kỳ ai.,0,synthetic
THÔNG BÁO KHẨN: Tài khoản ngân hàng ACB bị tạm ngưng dịch vụ! Truy cập ngay acb.verify-security.link để kích hoạt lại ngay lập tức.,1,paraphrased
"Shopee: Don hang #240526POIUYT da duoc giao thanh cong. Neu can ho tro khieu nai, vui long nhan vao app Shopee.",0,synthetic
Tiki: Yeu cau hoan tra cho don hang TKI-2291038475 da duoc chap nhan. Tiki se hoan tien vao TK cua ban trong 3-5 ngay.,0,synthetic
iTel Club: Ban co 500 diem tich luy. Doi ngay lay thẻ nap hoac voucher an uong tai app MyiTel. Truy cap https://itel.vn/itelclub.,0,synthetic
Ninja Van: Don hang NVVN11223344 dang phan loai tai kho Da Nang. Du kien giao ngay 11/05 (tu 8h-12h).,0,synthetic
MobiFone thong bao: Dang ky thanh cong goi cuoc MF150. Quy khach co 120GB data va 1200 phut goi noi mang. Tai khoan Ket Noi Dai Lau cua Quy khach hien co 1.500 diem. Chi tiet lien he 9090.,0,synthetic
"May nho mua giay in cho van phong nhe, trong kho sap het sach roi day.",0,synthetic
Vào đây xem ngay: zalo.me/g/hcm_diem_100 Gặp gỡ những người bạn tâm giao ngay thôi!,1,paraphrased
"Mai mang laptop nhe, phong hop hu may tinh roi.",0,synthetic
"Mobifone TB: Tai khoan cuoc cua 0912345678 duoc hoan tien 15,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,synthetic_hard_negative
[BHXH VN] Thong bao thay doi thong tin nhan luong huu qua TK ngan hang thanh cong. Moi thac mac LH: 19009068.,0,synthetic
[VNeID] Ma OTP dang nhap ung dung cua ban la 639102. Ma co hieu luc trong 3 phut.,0,synthetic
"0903445112: Chao Nguyen Thuy Linh, lich kham thai chieu nay cua ban tai Au Co doi sang 16h30 nhe. Bac si co ca cap cuu.",0,synthetic
ACB: TK ****0987 -300.000VND luc 13:10. So du: 30.500.000VND.,0,synthetic
"BIDV: TK 1201****6677 -2,100,000VND luc 16:30. So du 12,450,000VND. Noi dung: Thanh toan hoa don Internet.",0,synthetic
VNPT Health: Ma OTP cua ban la 392011. Ma nay dung de xac nhan ho so suc khoe dien tu. Hieu luc 5 phut.,0,synthetic
"Bao hiem Xa hoi Viet Nam: Thong bao QK co 4,500,000 VND tien phan bo khuyen khich BHYT. Lien he so BH-LD/2025/001 de nhan ve tai khoan ngan hang.",1,synthetic_hard_negative
Sacombank: Ma OTP xac thuc thanh toan truc tuyen la 330291. Ma co hieu luc trong 5 phut.,0,synthetic
McDonald's: Voucher 50k cho don tu 200k. Ma: MCD50. Ap dung tai cua hang den 25/08/2026. Soan TC gui 8079 de tu choi QC.,0,synthetic
Ninja Van: Don hang NVVN55667788 da giao thanh cong luc 10:20 ngay 10/05. Cam on Quy khach!,0,synthetic
Lazada: Don hang 394857201938 cua ban da duoc xac nhan thanh cong. Du kien giao hang vao ngay 25/05.,0,synthetic
Highlands Coffee: Chúc mừng sinh nhật thành viên! Highlands gửi tặng bạn voucher Mua 1 Tặng 1 áp dụng cho toàn bộ menu nước. Hạn dùng trong 7 ngày từ 01/05/2025.,0,synthetic
"Shopee: Ma OTP cua ban la 192837. Ma co hieu luc trong 5 phut. KHONG chia se ma nay voi bat ky ai, ke ca nhan vien Shopee.",0,synthetic
ZaloPay: Hoan tien 15% (toi da 20k) khi thanh toan tai Highland Coffee vao Chu nhat. Den 30/05/2026. Thong tin tai zalopay.vn.,0,synthetic
8079: Ma OTP cua ban la 452910 de xac thuc dang ky tai khoan VssID. Ma co hieu luc trong 5 phut. KHONG chia se ma nay.,0,synthetic
Anh chị sinh viên 18 tuổi đang cần tiền nhanh chóng? Hãy ghé thăm ngay: fb.me/hnsv1888,1,paraphrased
Lazada: Don hang 392810475621 cua Quy khach da duoc thanh toan va xac nhan thanh cong. Vui long kiem tra lich trinh giao hang tren ung dung Lazada.,0,synthetic
ACB: Nhac no the tin dung den han. Quy khach vui long thanh toan truoc 17h ngay 30/10 de tranh phat cham thanh toan.,0,synthetic
"[QC] iTel: Sieu uu dai thang 11. Dang ky goi ITEL100 co ngay 2GB/ngay chi voi 100k/thang. Soan ITEL100 gui 8968. Chi tiet tai https://itel.vn. Tu choi QC, soan TC gui 123.",0,synthetic
